Q380,Q169,Q259,Q355,Q112,Q98,Q1,Q55,Q424,Q385,Q78,Q194,Q273,Q256,Q216,Q279,Q245,Q496,Q495,Q321,Q99,Q233,Q488,Q258,Q174,Q314,Q57,Q359,Q198,Q101,Q64,Q105,Q72,Q457,Q3,Q476,Q37,Q20,Q229,Q261,Q347,Q466,Q368,Q7,Q405,Q83,Q465,Q485,Q378,Q286,Q416,Q231,Q232,Q223,Q215,Q334,Q316,Q135,Q218,Q104,Q263,Q335,Q177,Q238,Q87,Q61,Q26,Q451,Q325,Q230,Q45,Q293,Q404,Q246,Q257,Q338,Q358,Q160,Q213,Q69,Q15,Q289,Q267,Q474,Q462,Q326,Q448,Q157,Q219,Q93,Q137,Q363,Q119,Q374,Q412,Q417,Q161,Q8,Q478,Q164,Q200,Q147,Q162,Q336,Q435,Q111,Q89,Q272,Q353,Q40,Q66,Q351,Q65,Q235,Q377,Q323,Q479,Q348,Q418,Q382,Q469,Q155,Q455,Q453,Q409,Q29,Q333,Q143,Q127,Q239,Q362,Q429,Q387,Q33,Q47,Q470,Q158,Q369,Q5,Q128,Q50,Q217,Q247,Q473,Q262,Q301,Q38,Q234,Q332,Q133,Q252,Q208,Q210,Q4,Q266,Q179,Q110,Q207,Q123,Q260,Q294,Q129,Q170,Q192,Q84,Q17,Q226,Q341,Q284,Q329,Q297,Q401,Q443,Q131,Q187,Q313,Q52,Q236,Q62,Q97,Q251,Q30,Q140,Q46,Q82,Q271,Q287,Q447,Q268,Q317,Q366,Q254,Q398,Q126,Q383,Q379,Q44,Q388,Q175,Q331,Q394,Q11,Q302,Q42,Q437,Q56,Q117,Q349,Q419,Q472,Q498,Q481,Q420,Q197,Q189,Q402,Q430,Q395,Q24,Q415,Q428,Q58,Q343,Q146,Q180,Q346,Q79,Q494,Q330,Q356,Q361,Q108,Q269,Q171,Q106,Q184,Q214,Q319,Q176,Q23,Q456,Q191,Q172,Q148,Q144,Q188,Q396,Q452,Q311,Q299,Q10,Q244,Q209,Q85,Q298,Q459,Q122,Q163,Q467,Q203,Q186,Q63,Q370,Q471,Q403,Q345,Q274,Q292,Q118,Q480,Q291,Q300,Q493,Q6,Q477,Q201,Q397,Q138,Q248,Q384,Q103,Q168,Q400,Q94,Q312,Q309,Q281,Q96,Q206,Q411,Q142,Q386,Q250,Q2,Q308,Q39,Q204,Q364,Q182,Q449,Q422,Q21,Q389,Q426,Q28,Q407,Q211,Q399,Q371,Q304,Q391,Q288,Q307,Q53,Q159,Q150,Q224,Q352,Q107,Q41,Q91,Q32,Q88,Q151,Q16,Q54,Q242,Q255,Q375,Q116,Q446,Q425,Q276,Q13,Q222,Q227,Q285,Q432,Q225,Q482,Q305,Q454,Q166,Q95,Q22,Q327,Q275,Q350,Q74,Q71,Q18,Q152,Q154,Q322,Q149,Q463,Q0,Q136,Q167,Q414,Q183,Q360,Q442,Q67,Q202,Q12,Q36,Q109,Q220,Q491,Q440,Q195,Q441,Q134,Q376,Q253,Q328,Q438,Q43,Q14,Q324,Q92,Q77,Q113,Q196,Q165,Q381,Q421,Q357,Q185,Q390,Q367,Q296,Q290,Q73,Q75,Q199,Q173,Q439,Q283,Q354,Q68,Q240,Q25,Q60,Q365,Q413,Q48,Q51,Q153,Q156,Q193,Q59,Q130,Q141,Q90,Q34,Q115,Q145,Q464,Q410,Q190,Q49,Q433,Q318,Q306,Q228,Q434,Q406,Q490,Q458,Q265,Q344,Q86,Q444,Q337,Q315,Q423,Q124,Q372,Q320,Q484,Q125,Q270,Q460,Q408,Q264,Q19,Q132,Q205,Q280,Q486,Q492,Q295,Q102,Q499,Q450,Q76,Q121,Q9,Q342,Q221,Q489,Q282,Q80,Q392,Q178,Q468,Q277,Q241,Q114,Q35,Q100,Q436,Q431,Q340,Q487,Q81,Q181,Q497,Q139,Q212,Q31,Q483,Q278,Q393,Q339,Q475,Q27,Q303,Q249,Q427,Q445,Q310,Q461,Q120,Q237,Q70,Q373,Q243
user1197645495,57,3,,,,,8,56,42,6,,79,29,69,70,40,36,54,40,,15,17,,60,,21,68,71,,,34,,97,23,40,42,71,46,66,,,34,4,55,,1,,48,38,93,41,71,,,62,20,62,,,85,,73,,75,,,6,2,,,,,26,5,60,,25,,,38,24,47,25,95,86,,53,82,45,78,9,60,28,,76,71,96,15,20,76,,84,23,87,85,88,13,,,24,84,45,,59,75,65,,37,52,66,,13,,86,69,80,,,59,85,33,73,,63,,82,64,85,,40,73,31,91,3,,5,60,62,,14,31,5,62,43,,56,,,51,,,73,26,,15,,,70,3,81,28,88,6,,45,40,65,3,,,72,84,100,92,86,23,86,,,26,100,72,88,94,,12,13,65,97,,6,53,29,61,,60,,,12,,65,83,55,,35,35,41,,,77,76,,,67,50,92,22,,54,46,,,,9,80,55,41,57,36,96,,82,24,47,96,,79,,,,,47,,7,,1,,,99,32,,5,85,,23,45,,52,9,49,67,,27,,73,15,6,74,52,78,61,31,43,,20,,93,,,75,54,37,,23,64,,,52,50,61,80,83,,10,16,2,,,9,79,10,,57,,96,95,,22,36,42,,28,75,97,58,16,44,4,,,75,26,75,72,,,42,9,71,13,87,,,9,50,78,,5,,61,76,20,,40,40,,76,,65,,94,16,,17,27,42,,,,64,42,67,96,,91,,75,14,45,,10,57,,70,4,,25,2,,,71,68,13,57,,,,,67,,,100,76,53,45,69,,73,79,63,81,92,68,38,14,,,94,40,48,,40,56,,54,82,,27,32,,100,,0,65,66,86,53,100,,23,,,24,34,68,14,,37,24,,,34,17,5,47,82,59,,,35,89,86,95,51,86,28,80,32,45,,37,9,100,,65,,96,25,32,53,84,0,,43,2,,,75,89,82,63,70,,74,,77,53,33,,70
user422159401,89,62,,,36,73,65,20,,,42,41,64,,72,20,97,53,69,40,51,49,,70,3,1,88,12,67,77,,82,58,74,29,83,80,,96,51,88,,86,0,,96,65,,,,86,,66,,9,6,64,85,3,,,15,96,19,26,,,47,,,56,83,,,31,,69,,,0,80,12,,25,45,83,84,,57,60,61,,46,,27,,30,,98,17,31,39,46,,15,33,,58,43,63,,97,,,,,77,46,76,15,86,,62,4,,99,81,,,53,50,,,,73,64,6,25,,57,92,40,41,57,54,,6,,61,73,96,36,,22,,1,,20,14,,81,14,36,94,96,,,,52,,,6,36,91,,29,,88,55,,,23,40,86,93,52,63,,48,,11,7,,23,40,34,,94,,,88,36,,73,,,24,41,,45,,,62,,49,92,,,,80,,31,,85,78,96,44,45,1,14,73,,69,79,25,100,,73,,,49,,,75,85,,82,20,43,18,91,79,7,26,,83,48,18,6,97,44,29,57,94,33,,,52,1,92,97,10,32,,,71,43,33,37,81,,10,5,53,51,45,65,75,83,21,,97,,,45,,56,42,,40,19,,67,21,0,27,95,,,75,9,,,,96,,,,,89,42,6,55,,20,40,69,28,0,47,28,70,,6,96,59,36,24,,,42,77,,,37,,94,,97,,80,89,51,,61,,84,5,3,72,94,,46,71,11,,54,57,23,,64,59,,32,,98,,95,90,48,,91,98,60,89,89,21,88,90,55,,,55,,,91,14,1,82,8,6,78,39,,82,22,,60,24,,25,,,1,,53,48,61,18,0,97,25,,,34,,24,,55,,93,67,,8,5,,12,,,90,49,,,69,71,31,79,34,,30,,,3,93,74,31,,40,,,67,49,35,95,90,37,0,,,,2,91,30,,4,,28,82,52,,,38,76,,47,,,,100,15,28,37,,53,,82,84,,97,53
user4177096979,39,92,,26,27,59,86,92,6,,91,60,99,42,34,,,63,,27,,3,85,82,58,,24,16,99,51,,,46,80,50,,29,60,,55,14,66,96,61,22,28,,0,21,,73,,,19,,32,91,90,,91,6,,,58,60,63,,79,93,13,,41,72,16,54,,,97,57,36,24,56,95,95,18,,28,,,82,2,,50,58,24,75,63,47,,,24,29,,,60,0,92,66,5,86,,,10,17,,12,98,8,90,41,,18,,16,11,,,19,46,72,,78,84,18,,,,,,,56,82,33,29,28,,53,46,73,90,96,58,92,28,72,14,,,,91,88,,,29,91,51,48,78,41,43,83,,,,2,,,10,84,79,40,69,,,76,46,24,19,86,48,,20,48,,20,7,40,94,44,15,13,,1,41,,93,72,,,76,,7,83,,,73,72,46,79,10,11,23,,,,11,88,2,,39,,29,16,45,,33,71,,94,89,,40,29,,0,18,,,8,,,,78,13,,79,25,82,4,56,17,,,,,,,1,68,,43,76,,6,19,65,15,84,59,26,49,,,,,,,72,75,,25,47,,1,,,94,93,17,82,56,31,92,45,51,80,4,17,88,,,43,,,9,29,87,47,,85,82,,73,,14,,27,25,63,,13,96,69,,,17,12,30,84,54,35,32,72,,,90,,24,76,97,,83,89,,66,,94,67,47,,,10,81,98,97,25,89,64,66,6,8,81,43,2,88,52,8,93,98,45,23,,,,45,,56,47,71,14,44,,,46,63,,97,,36,14,68,20,74,81,21,64,55,90,7,81,63,,84,7,,18,25,50,30,11,,42,74,,,,,,54,76,,,46,38,60,66,,22,96,28,41,74,14,53,5,34,59,86,39,16,,71,84,89,,6,56,,,98,,,,62,27,,53,97,,39,79,90,11,8,22,84,40,,83,,,,94,,,,98,19,64,53,,59,78,,15,86,91,31,58,54
user1987855078,,48,50,,53,87,,,13,,61,26,79,91,59,98,1,,69,,80,84,,,,,,62,,20,94,53,87,13,18,38,,73,,21,13,86,,44,9,96,,17,5,51,,57,6,79,78,,21,61,,35,64,24,61,100,71,18,,47,,46,,60,,,73,82,88,51,32,,54,54,,65,67,,60,16,57,16,68,,49,,72,43,,,17,77,42,13,13,,93,97,16,,99,32,62,,41,69,35,26,,,31,39,,95,,,41,,,28,,,32,48,23,7,83,6,88,51,83,,,,41,91,43,72,,11,,65,,,,47,72,,48,47,46,70,5,78,22,,30,26,29,,78,62,79,,76,2,,61,27,73,50,50,1,90,27,,23,40,,,,,,77,59,53,88,,0,43,68,92,29,,,34,41,96,81,,11,19,,48,44,91,70,98,15,73,57,38,6,97,12,31,14,39,99,,79,92,30,50,,59,6,,,84,84,26,,94,83,21,,,55,10,7,,63,,,20,48,46,22,36,,24,71,78,28,49,84,95,,,4,65,,,26,58,42,75,,67,,,27,93,70,82,31,,97,88,,23,33,84,54,79,4,,,99,40,,,,84,,70,40,15,76,70,,,21,,,38,20,95,66,6,22,5,83,94,28,16,87,3,,42,92,68,45,,83,15,70,,61,,69,12,,100,86,23,81,,9,53,46,,,46,79,,19,87,86,,,,,,79,,70,68,,69,53,21,,50,,,77,4,,,42,25,99,,,,79,20,,44,,,49,17,24,,36,20,34,69,42,10,,,74,42,92,,18,3,,,6,,,60,0,44,13,18,80,69,,,10,70,82,32,44,12,,59,,66,42,,86,47,,58,23,82,,41,73,79,,,,38,,,30,13,1,12,53,83,,,,44,,,,72,86,82,52,95,72,,,37,,30,,100,52,,58,71,17,9,65,,,50,42,79,,,,95,24,,,,,19,
user2938314539,29,,,,27,,38,88,36,64,51,4,85,19,17,0,96,,47,34,65,,86,57,64,,43,25,13,,,26,10,70,12,93,,46,10,85,80,50,33,49,99,,60,30,,33,4,,30,89,96,17,46,13,9,29,,62,,39,,,7,14,,45,,88,97,,67,86,93,4,,75,93,34,13,42,,65,81,97,25,11,,,,47,,7,29,27,90,,,74,,6,,51,53,,49,16,,,22,,9,48,,26,18,49,32,78,45,12,55,,78,99,,34,,89,49,91,21,,25,40,67,,,,,,,,,85,52,5,22,21,30,,26,66,,89,,,81,5,86,0,97,49,,1,47,33,36,,7,26,,44,19,,39,83,14,86,,21,97,21,74,31,10,90,,0,98,84,36,,1,15,86,,,81,96,73,67,,24,,,38,74,,17,62,52,36,40,45,,90,,59,,,9,2,,51,70,,40,,,67,,33,31,19,58,21,98,53,,,3,98,32,61,15,74,2,,49,52,44,32,,37,53,,14,97,45,55,4,,5,,8,,60,10,40,,,,47,23,,,,,23,66,2,47,92,91,99,76,,,18,49,45,67,,19,79,78,,55,80,35,,42,17,,82,11,,8,51,,23,,,82,,,26,,41,33,56,50,44,17,46,22,36,100,,42,,,97,19,50,,15,27,28,16,64,,,,84,3,85,92,44,,91,7,59,87,9,95,11,49,35,98,17,,,,,,64,89,,42,19,18,26,39,,95,,,,50,7,,57,,,98,75,58,88,92,,78,41,26,,46,,98,,,31,97,41,91,100,,,23,36,,7,87,90,,77,32,,11,65,89,66,28,90,,8,,87,48,24,2,93,,28,,26,,,,,,6,32,7,,,27,,,84,,4,23,94,90,,,,1,,14,5,24,14,8,71,79,,77,8,10,5,40,,,25,60,46,,0,23,30,75,59,67,56,65,8,38,,90,,14,36,,,
user1838182545,88,,74,48,,53,85,64,9,19,,58,,70,,20,39,75,,,,66,,,31,78,8,86,44,21,,93,59,65,81,,,,,43,72,82,,,,,60,,,,97,,22,,74,16,44,,5,,33,,8,19,15,74,76,68,37,86,36,21,96,96,,,48,,98,94,,48,22,44,29,35,58,65,25,23,,35,,,25,,82,49,,,46,96,,,91,,12,,95,68,40,,17,1,55,1,76,13,,40,,27,,65,,63,43,60,97,,,83,3,,68,,100,29,58,,17,,,,,22,,25,74,7,10,25,51,88,24,36,47,45,23,5,,,44,65,40,91,,96,4,79,16,67,,90,86,88,,18,14,22,16,20,7,,,81,,30,,,,33,,59,73,,,30,83,,67,32,71,21,2,21,90,49,65,96,,,60,,11,9,71,16,39,,,37,45,7,,71,,90,,,,91,41,,39,56,85,82,68,15,93,,56,59,52,,19,61,1,,1,88,,,98,16,94,,81,77,,,,77,,74,51,9,,,69,11,17,,91,,,84,23,,16,40,,73,,,,3,,93,95,,59,66,18,,,22,25,26,,,75,,76,,,56,82,23,,30,,49,6,77,60,60,21,,,,23,,,23,64,26,62,43,60,,50,45,,,,22,,21,91,7,71,15,21,,79,27,,5,,8,,71,98,,95,86,,,30,28,,49,36,93,58,13,,89,34,73,,43,,,73,30,,0,55,,50,13,77,55,70,26,41,51,1,26,,44,68,19,,1,29,83,35,17,90,60,45,,46,6,17,22,60,29,6,,2,,,36,1,,82,,58,37,,,95,11,86,67,,95,,27,65,,,41,,56,,87,14,52,70,,,90,,,,,,59,,82,,52,41,2,81,,,46,,48,73,,51,,61,,,67,73,75,63,,89,,88,53,5,,27,53,80,40,,,81,31,94,,82,73,82,27,60,13
user4186918446,3,,,67,71,12,23,92,72,89,58,26,32,72,,73,52,83,,70,,,12,14,23,90,27,,53,,50,98,,1,,12,,29,5,,8,,,45,60,86,66,14,,78,11,95,37,,,69,,,76,32,6,56,69,19,,48,87,11,,57,72,69,93,49,83,,70,40,30,37,92,32,8,,,26,,52,2,18,63,,38,,71,,17,,,,,95,70,70,43,,,60,,88,51,27,25,69,87,38,83,94,53,,92,,31,,26,36,,,81,61,1,3,,,,,62,12,18,,,,13,,50,20,,44,29,3,,50,1,48,22,42,,35,94,,,60,,54,14,24,13,83,40,24,54,,7,,,,7,56,89,37,20,61,54,30,,82,,52,,,63,,,64,,42,4,26,,25,,97,,,64,87,,7,27,,,35,18,0,,5,27,24,4,,3,34,,,,,,22,57,98,,68,72,80,,62,25,,18,50,30,53,33,41,93,65,74,43,,50,36,44,67,,10,,,15,,41,47,75,0,,72,44,23,47,64,70,50,82,4,58,33,85,13,,18,65,,1,42,,73,,,,,,22,,96,6,60,12,,41,12,,100,84,13,,100,,61,24,,,,30,64,57,2,,,91,,,35,,21,28,,66,,55,93,76,33,99,,71,69,32,,8,,,5,30,10,80,,,79,98,99,15,57,49,,,40,,1,,,,,,67,98,,,98,,61,71,51,,68,48,6,23,28,,81,,,79,79,88,11,60,74,,84,,81,51,51,0,62,95,2,36,,,2,60,,46,75,79,34,71,,38,,,70,78,73,94,,,62,61,,,55,14,81,,20,49,92,,7,98,99,14,10,60,43,4,,,55,48,,,55,,84,42,,,98,38,,,66,43,,73,55,,,36,,33,78,,,65,,95,65,,,17,66,,21,,,98,61,71,95,3,88,17,48,80,,,66,54,30,55,84,,,62,84,98
user1028013933,,,94,4,55,60,47,17,,,62,,100,5,,72,,,11,,,,,48,51,,68,,49,,100,53,,,62,,5,6,7,,98,,,60,59,6,24,,24,63,,,69,79,,,88,49,59,57,51,,,,,,,,69,71,72,21,6,82,0,79,81,8,15,,,,33,37,62,,,3,,,,,81,99,20,,81,3,96,1,,,45,45,,41,,15,89,73,66,88,34,,2,,,37,,79,65,,,,,28,,89,17,,90,59,87,,9,,47,,38,,69,75,64,43,,85,71,79,52,,92,49,71,52,31,36,,47,,17,90,21,53,40,73,19,,68,26,,44,14,,85,97,,,57,,6,69,95,94,23,,96,,78,95,,,38,17,3,57,41,24,52,75,66,30,,70,,99,46,80,,96,63,,73,46,,26,99,79,32,,,29,,16,,,71,38,20,,,37,6,77,83,,60,,88,,,90,8,49,,,84,,,,78,54,56,,89,95,13,20,30,51,,,,48,13,69,,47,,59,53,8,63,94,,11,4,,,,70,,33,78,19,58,,,90,1,,84,22,50,15,69,31,95,,66,7,,0,94,,67,42,55,10,38,,52,,,31,94,,90,64,23,61,,75,64,99,20,86,88,34,,87,30,22,86,11,35,,,74,86,72,42,12,1,57,39,,28,,17,,,82,62,,58,,77,24,44,,56,94,16,35,,50,,6,,92,97,17,30,27,25,,3,23,96,28,,41,,59,2,,23,,,,78,4,,15,57,77,70,18,8,14,,,38,,83,11,9,31,26,,95,38,29,39,,1,,62,,,,,43,13,39,34,10,47,25,9,91,15,,6,67,57,,,81,3,11,15,,,84,,99,,,56,27,60,,,97,15,16,,,7,24,18,,,65,76,,,8,7,,45,44,46,,45,14,,,22,39,,,10,33,63,,,52,65,,,10,93,,,,,98,70
user512707542,7,,87,,,50,68,14,16,,17,,87,,87,50,,15,16,96,77,,64,81,16,31,,50,28,12,81,34,27,,30,,23,86,,32,47,37,60,,,11,73,,20,,63,59,34,,,14,38,11,82,98,,,,,51,19,62,,86,39,,,8,10,,33,,,35,,,91,56,,79,80,8,,,69,3,27,80,,,73,67,,38,98,,91,,,94,61,26,46,6,23,84,12,56,79,96,,37,22,,37,,,80,,2,,,,,33,,,12,27,,,,,1,,31,48,50,94,60,,6,,39,30,28,,99,87,77,84,,95,,,58,3,23,9,,,,74,41,13,88,,31,28,48,19,85,72,39,,9,,33,,30,,25,15,67,,,2,5,,30,83,54,24,,34,29,15,,,8,67,90,,,,19,14,,,,,21,31,84,,33,,13,,97,27,44,,,,87,76,58,,27,85,76,,84,,,4,80,10,14,40,82,54,59,13,,,50,22,,71,83,45,,55,,,,66,27,23,41,98,80,33,,65,94,36,,78,,23,80,,78,12,66,,28,,36,35,,,89,36,99,,24,77,4,,91,,,82,71,46,52,73,,75,58,49,,34,5,21,100,4,63,84,,22,64,,,,5,76,,,,81,,,,23,38,15,,20,,,97,6,69,,64,2,10,,,,22,56,,,73,,12,15,,50,84,46,55,,16,,45,45,69,58,,,16,49,46,30,1,68,91,17,82,23,,,62,,,72,,7,,,58,31,1,41,100,50,95,10,44,79,21,96,,0,,,78,96,80,66,74,19,40,6,89,38,43,21,,,23,12,,90,48,,74,78,19,44,,88,80,25,85,20,,100,,53,81,45,11,,91,,,87,17,79,91,,77,88,,81,62,70,,,61,,32,,34,39,,83,42,9,27,43,79,86,56,77,55,83,3,60,,20,84,91,,4,,7,,,,20,54,9,52,,35,14
user3884178327,9,68,,34,11,35,4,24,25,67,79,,90,0,56,35,,,38,12,65,100,22,45,42,86,,44,76,,10,1,,88,49,37,77,60,,11,,2,,,54,76,,77,51,69,,,65,19,6,0,,,,4,23,,70,,7,,52,74,,85,,32,60,,,7,45,24,54,78,2,,66,71,74,,72,85,84,86,,52,,,71,66,12,,,92,42,29,67,,,5,30,28,23,,55,70,99,,94,40,17,,34,0,,41,73,57,32,1,,24,47,55,77,31,51,,41,50,67,,,23,5,84,,,,32,,,,79,,81,81,40,15,73,55,,43,,81,18,77,65,86,,52,,,93,,56,50,35,58,,21,35,3,,,30,,33,21,97,,,55,32,43,,,3,78,40,27,53,49,88,100,85,3,3,,8,,68,73,,70,95,,17,,11,73,40,,4,,64,,70,,59,,,,,,,62,84,,39,,51,100,64,15,,,65,47,91,4,,,,,,39,100,19,,62,44,,,,59,76,,,30,100,,,30,65,,42,11,25,71,,94,8,67,,46,94,,77,35,34,56,67,,63,,,,,11,,69,6,48,96,50,10,38,,10,17,,8,,7,89,14,73,83,60,,84,,55,63,79,,83,,18,,,32,10,,68,,27,54,,68,32,,53,75,,47,55,43,,55,76,36,58,87,66,,72,11,95,,52,,68,,14,18,35,,75,,,91,18,,18,94,74,87,72,28,,38,95,63,72,78,75,35,31,1,,27,,,92,2,,99,93,,82,13,,16,54,61,,24,5,15,52,,,75,,15,,19,36,,52,,7,,0,75,54,,,78,76,,81,,14,14,7,98,4,,51,73,,,93,100,,,,,52,46,,6,27,23,,83,,24,,,,99,64,,85,38,77,,,,48,,27,24,71,74,50,66,63,,15,90,35,90,54,28,3,50,32,92,10,,11,,,62,79,,13,,19
user219849895,12,2,,28,16,,50,,40,11,,30,71,33,,28,20,55,,47,,84,15,9,84,44,94,67,,81,19,86,69,64,63,1,91,,,76,7,84,,,75,34,,91,69,85,,40,3,,36,45,34,69,,27,73,,56,,90,88,99,49,35,80,,50,75,92,,,88,,92,72,,14,40,,,52,,64,96,84,,100,43,,,55,39,,40,100,20,43,,36,98,,49,,71,,14,9,70,,14,8,78,,77,64,99,64,,78,,58,,20,98,84,1,,3,9,34,85,38,65,50,79,80,,10,95,99,,,,5,,51,,37,42,83,93,86,,73,,,16,52,,88,,,68,7,6,10,30,,62,69,87,91,59,,,42,45,63,18,61,,90,24,20,,,42,70,45,53,62,0,5,31,32,,76,72,48,54,46,,21,71,,12,66,,83,27,,,42,14,,65,28,57,100,,,,13,71,,45,57,25,,63,,12,12,68,59,49,9,66,49,33,56,54,,75,14,,33,37,78,,28,36,44,,84,38,27,78,,48,21,44,7,,85,87,,98,70,88,,54,39,28,48,43,98,,,28,97,3,,,27,,,58,,37,,,97,6,18,15,25,,,86,87,22,4,67,5,93,94,64,37,16,97,81,,51,,,8,13,23,,31,13,,66,5,50,32,10,,,73,20,69,,,,,27,26,26,7,97,93,46,39,25,26,28,91,31,72,,,48,7,24,87,29,15,32,29,,25,52,,48,63,3,,,,,8,51,8,48,29,72,19,91,57,25,59,94,34,,,,,55,,77,98,87,71,87,66,,0,65,79,,10,90,8,91,,71,41,,42,31,80,3,33,,,98,,,,80,94,,,50,99,59,,56,,,,,4,33,58,26,22,40,39,77,35,50,28,2,,27,77,94,3,,,,18,15,19,53,,67,,71,,12,15,37,54,,19,,74,43,85,,,,17,,34,12,,26,79,80,,71,74,,51,68,,43,44,39,33
user3154385377,,62,75,70,,28,64,81,,50,91,,,,1,52,,74,13,,,31,33,,41,16,83,84,37,4,5,59,,79,70,9,53,,48,10,37,11,88,85,96,55,,57,95,,33,54,,41,,,,49,26,34,98,99,31,53,15,20,,77,50,14,,29,79,36,36,,,42,,25,,,9,,9,66,88,,97,94,,50,14,,77,50,34,100,72,44,65,96,,70,3,94,10,44,44,44,47,,1,,,74,2,52,11,31,,,,,43,77,,61,22,59,31,,30,59,79,,81,,90,73,,61,,76,,58,,30,64,78,,21,38,,,100,,90,73,,30,,,18,,16,,52,55,,78,69,5,70,10,,,43,9,75,,28,,,71,52,22,17,,33,,77,,47,98,,76,,69,29,49,,32,0,85,,,28,65,,,58,66,,,41,1,,7,15,,80,44,56,,,33,40,14,54,73,70,68,45,76,99,,,,,36,68,,,70,,60,,60,,0,66,17,6,86,,54,,,79,19,97,,,46,,3,7,,18,50,88,,,,37,,,52,32,56,32,95,30,,,65,98,,10,,,80,22,20,36,62,,,0,17,57,13,95,91,,,19,,79,35,67,,6,,43,76,87,65,65,27,100,,22,61,92,29,64,53,24,,67,13,,75,,,,35,72,,31,,62,,,49,9,51,74,,49,,,62,48,,31,83,52,,89,62,31,,92,67,,62,19,,23,87,21,,28,90,89,,98,81,,11,1,21,94,47,57,69,6,17,59,70,34,88,90,22,72,86,65,,29,45,85,,,12,15,31,39,18,,,64,,22,,86,59,78,84,20,12,,93,,,,65,8,,12,63,53,,46,13,99,37,75,9,,42,37,,,,76,,94,63,90,,20,94,57,95,86,,,13,9,75,29,51,19,,71,35,0,94,,32,90,,,,78,51,,50,39,83,18,50,,41,33,80,,2,,54,,87,74,96,92,,59
user1401947911,,63,,15,59,97,33,,52,,28,,86,61,,26,91,70,,74,51,87,65,42,74,85,,22,36,65,,19,50,28,,61,,,16,,,27,62,28,100,,81,51,,,88,27,,12,96,3,,65,27,43,,,11,42,34,11,26,,,16,73,60,94,,99,,95,49,79,5,2,17,92,20,6,26,78,23,77,10,94,,99,31,43,,0,44,13,70,,30,66,86,,82,,14,18,,6,,58,,88,34,92,83,,,92,50,,87,4,33,49,16,,,23,,25,,66,12,63,23,19,,23,73,99,,24,,55,33,90,50,42,44,,48,92,,39,89,73,32,44,7,90,20,,84,76,62,,55,22,,48,,56,,,53,56,3,,50,70,59,,25,31,,,40,12,,,,37,34,16,,30,87,,,,24,,83,64,32,,34,14,,68,54,,71,3,93,44,27,16,,2,80,93,,6,57,,37,90,,26,93,48,96,,20,25,82,87,,17,64,24,,11,,,51,18,66,36,0,76,55,54,,,,,,44,,80,78,87,75,76,99,56,40,49,3,38,,3,,77,23,37,,,,44,,56,31,67,,,74,6,,,,19,39,75,95,17,79,63,86,46,27,62,,,73,,17,68,,2,53,,100,,76,31,,,,,,8,54,2,98,5,,38,24,,75,,11,,,73,77,59,85,,18,16,,81,32,20,88,,35,24,83,,35,66,,,,20,96,56,0,9,91,57,,63,59,98,37,,,,29,57,72,,58,37,17,25,93,,78,89,93,63,49,64,,44,52,63,97,,85,,,98,42,44,,,,14,,65,49,1,1,55,0,93,8,,90,22,97,56,,,98,36,96,,70,,,41,99,6,53,6,,41,89,0,26,14,30,,72,,,12,,19,73,7,,4,53,24,35,22,100,58,71,31,,48,49,38,25,35,0,,72,36,99,,2,21,66,,100,34,,62,,38,95,,74,73,34,,77,,74,9,57,11,69,,
user2168955698,,94,66,,,93,12,47,95,61,,96,20,22,51,,,84,43,,,22,,47,,31,84,57,,,79,54,,15,55,,,85,,43,88,,5,,95,,,98,,24,99,87,40,13,6,39,67,68,,1,,,33,46,,8,34,,88,56,,,,87,66,91,,43,32,,,,,40,3,26,40,,48,63,,35,,62,91,33,84,,8,59,,43,,20,45,94,11,35,,9,71,100,21,,,88,14,,,21,59,,,14,,41,79,63,,,,,20,41,91,65,5,43,36,,,,54,23,,14,33,,9,,47,96,,,,94,,3,,95,,79,,,12,70,,77,57,77,,92,4,,94,,,,,92,,10,67,31,21,4,,,,,,99,81,37,29,38,10,97,,,21,,,23,43,,27,42,14,33,79,22,,,15,98,46,,,32,76,,53,92,,42,7,92,,,69,,,4,32,,6,24,,,,,,1,77,78,39,32,81,,,95,,68,63,50,2,15,,71,,51,15,,28,1,57,,,51,77,,,,39,88,49,,,87,,,12,85,,39,33,,86,79,92,86,70,71,,74,,,22,26,97,19,2,91,,6,57,7,76,22,7,,96,87,,,49,16,,51,24,,,96,15,,12,,74,38,,37,73,,,76,100,79,,,31,,96,1,,,,0,14,53,,47,95,,88,12,96,62,,97,89,13,67,38,,100,,16,94,40,52,63,91,77,,6,49,38,27,36,74,23,,,7,87,96,25,,,8,94,,16,29,,,94,,,,,78,62,,53,,24,,,,47,,26,52,10,,13,92,78,56,60,27,,,67,91,,,23,,98,98,89,,,,,,88,,16,,,7,0,,72,10,32,96,61,88,,,,91,7,91,66,9,99,70,55,60,,77,1,,21,,15,,52,,56,28,42,7,19,40,58,51,32,,,94,35,,21,9,,49,79,76,73,,9,93,
