Q317,Q353,Q246,Q288,Q466,Q184,Q26,Q455,Q84,Q213,Q256,Q47,Q137,Q130,Q478,Q41,Q444,Q80,Q219,Q15,Q39,Q1,Q472,Q412,Q170,Q117,Q22,Q86,Q448,Q312,Q55,Q162,Q409,Q91,Q269,Q18,Q71,Q442,Q365,Q369,Q445,Q214,Q351,Q319,Q433,Q337,Q453,Q457,Q79,Q32,Q493,Q200,Q46,Q231,Q328,Q129,Q372,Q20,Q451,Q452,Q465,Q295,Q384,Q76,Q136,Q423,Q441,Q496,Q92,Q221,Q343,Q14,Q350,Q180,Q279,Q99,Q128,Q172,Q254,Q488,Q106,Q108,Q60,Q164,Q464,Q436,Q320,Q418,Q253,Q202,Q229,Q177,Q73,Q152,Q64,Q143,Q171,Q154,Q396,Q334,Q341,Q401,Q225,Q124,Q383,Q303,Q265,Q285,Q283,Q313,Q408,Q284,Q310,Q52,Q37,Q98,Q167,Q244,Q29,Q121,Q263,Q127,Q339,Q483,Q48,Q325,Q299,Q16,Q450,Q382,Q207,Q251,Q223,Q33,Q101,Q447,Q3,Q149,Q218,Q489,Q148,Q327,Q473,Q134,Q275,Q25,Q368,Q388,Q414,Q357,Q332,Q356,Q45,Q404,Q462,Q463,Q305,Q179,Q403,Q178,Q210,Q138,Q34,Q17,Q407,Q426,Q355,Q103,Q243,Q0,Q140,Q227,Q446,Q480,Q429,Q392,Q461,Q371,Q380,Q476,Q131,Q176,Q390,Q239,Q467,Q359,Q298,Q226,Q249,Q120,Q195,Q323,Q282,Q281,Q439,Q306,Q208,Q456,Q484,Q78,Q97,Q237,Q460,Q421,Q393,Q142,Q411,Q190,Q391,Q11,Q233,Q315,Q287,Q66,Q74,Q118,Q274,Q422,Q27,Q89,Q316,Q398,Q166,Q212,Q30,Q264,Q370,Q308,Q50,Q175,Q67,Q133,Q419,Q468,Q198,Q201,Q257,Q54,Q59,Q151,Q340,Q155,Q338,Q36,Q471,Q163,Q23,Q6,Q19,Q107,Q354,Q438,Q141,Q492,Q376,Q399,Q95,Q235,Q182,Q385,Q300,Q112,Q379,Q83,Q410,Q232,Q314,Q420,Q115,Q111,Q266,Q236,Q5,Q193,Q470,Q49,Q90,Q387,Q293,Q345,Q427,Q203,Q161,Q125,Q292,Q304,Q241,Q31,Q487,Q123,Q126,Q204,Q196,Q96,Q286,Q82,Q344,Q375,Q405,Q434,Q61,Q199,Q248,Q114,Q280,Q497,Q301,Q234,Q290,Q324,Q482,Q363,Q358,Q477,Q459,Q145,Q24,Q168,Q273,Q159,Q402,Q486,Q268,Q230,Q449,Q57,Q432,Q361,Q498,Q8,Q437,Q100,Q132,Q395,Q156,Q406,Q187,Q173,Q335,Q217,Q272,Q216,Q44,Q7,Q116,Q435,Q294,Q425,Q443,Q475,Q220,Q276,Q261,Q88,Q68,Q147,Q260,Q191,Q70,Q119,Q255,Q499,Q259,Q21,Q183,Q240,Q291,Q13,Q415,Q485,Q247,Q329,Q122,Q352,Q53,Q206,Q224,Q364,Q296,Q40,Q242,Q197,Q238,Q330,Q289,Q397,Q491,Q65,Q326,Q189,Q413,Q150,Q188,Q333,Q228,Q374,Q192,Q331,Q262,Q185,Q69,Q307,Q169,Q63,Q222,Q360,Q342,Q347,Q458,Q252,Q186,Q144,Q494,Q113,Q336,Q2,Q157,Q302,Q381,Q394,Q417,Q454,Q431,Q43,Q490,Q245,Q270,Q362,Q38,Q146,Q87,Q42,Q174,Q209,Q428,Q153,Q94,Q135,Q75,Q378,Q424,Q479,Q481,Q62,Q104,Q495,Q250,Q271,Q109,Q267,Q9,Q85,Q12,Q81,Q309,Q440,Q416,Q258,Q373,Q430,Q349,Q346,Q389,Q165,Q158,Q105,Q56,Q72,Q93,Q400,Q181,Q377,Q205,Q35,Q139,Q348,Q321,Q469,Q110,Q215,Q277,Q160,Q322,Q311,Q58,Q51,Q318,Q102,Q278,Q474,Q211,Q4,Q297,Q77,Q194,Q367,Q366,Q10,Q386,Q28
user4183558255,,29,25,2,,83,78,20,96,55,52,,91,,,11,69,94,,71,20,,56,34,65,13,64,87,,19,,,23,,49,70,,14,,85,,4,0,34,,23,,,,11,72,60,53,56,,,96,,,,89,82,98,51,,,76,,45,18,0,,6,35,0,76,42,41,24,54,,65,92,28,69,,25,42,,84,59,39,52,11,14,71,90,49,2,,,63,24,22,53,,56,,87,,15,,97,68,,17,,,84,35,85,15,,19,24,17,84,53,,,53,,60,,,,,43,16,88,,,41,46,39,14,45,10,72,46,,,,26,87,6,,93,0,91,,,,63,82,62,3,37,,82,,98,,11,85,,85,0,34,53,21,,,0,45,,3,22,10,7,,55,,84,85,57,,28,1,67,,,,6,4,60,37,65,,85,62,71,,,,90,33,11,94,70,18,3,31,,,,96,90,,,46,40,56,65,,,,76,40,,62,80,,58,,35,27,80,4,18,100,51,24,88,,26,,,,,80,27,,33,,82,,,,93,57,,90,,,,1,94,36,2,43,,,80,,23,27,,,48,,3,37,33,2,65,56,11,66,,,,13,54,2,93,82,80,60,94,62,0,,15,16,85,,64,,,,,,76,,16,82,35,,14,,47,51,41,80,30,,,55,,83,42,12,98,66,52,70,26,76,3,41,5,71,53,,86,20,42,97,79,60,,50,57,33,57,65,,66,82,,,53,72,55,,17,31,29,59,74,100,,19,28,,,68,,58,53,80,,34,,21,,6,,96,,,74,51,,,100,80,17,27,15,73,19,,,,64,37,3,52,18,,,,56,18,,,79,,,71,31,12,,14,80,79,,,81,,,35,43,97,6,43,,,1,39,19,47,,,15,98,63,64,98,45,,1,76,50,,,,5,78,76,69,91,41,,40,89,,22,72,53,38,13,94,,,85,,26,,65,3,92,76,,96,49,,55
user2907381264,85,98,,63,79,14,,,71,,,,,23,,53,,58,52,62,12,,,23,50,65,76,5,67,84,,,86,47,70,8,,,34,58,86,31,44,72,28,59,59,59,57,2,12,86,,,,,83,,100,91,16,,,4,22,21,,30,46,98,5,,55,,67,85,31,,60,,2,38,68,97,,,49,,,,,,,54,,7,45,,69,18,87,,,92,93,93,54,54,45,50,,96,29,,,29,48,,67,16,87,60,4,41,8,33,,,94,,11,24,54,7,,,84,,72,43,28,100,94,93,52,91,14,,97,14,,30,,7,43,95,72,30,43,,24,14,90,73,68,87,37,82,,62,,14,23,81,27,2,61,91,57,26,22,14,100,,45,,72,82,12,59,100,90,51,,92,,80,,16,90,77,44,42,,,,25,,42,,34,7,6,25,10,87,,5,94,90,,39,,99,,,87,41,,88,,,,,73,9,,,,31,,56,,49,,95,0,50,60,,98,16,78,,22,,48,46,,,4,41,16,98,,56,20,0,5,53,33,94,61,,74,20,,,19,59,50,1,,,35,100,,41,,,,,37,32,63,71,32,4,43,51,86,,26,6,,20,52,32,,,,,40,72,81,,11,44,14,,68,28,,92,16,75,46,,,,49,97,80,80,99,19,58,,82,43,79,44,,51,,27,,39,,74,93,39,67,5,23,,,,,11,98,,98,,49,93,80,,59,,12,,,,,50,66,,,,33,92,58,42,71,,,94,,32,,35,41,74,76,94,21,,50,,,,30,45,24,17,86,59,79,26,82,42,74,38,26,,5,2,42,66,78,,8,61,62,,,98,49,11,16,,15,,,13,,,23,9,53,80,12,51,7,8,,,74,,,,11,,89,84,,21,,,,64,65,50,,10,71,,86,97,,,1,57,98,70,62,34,,,87,85,38,50,,14,,72,47,41,,,62,13,61,83,,3,,10
user3315832270,25,35,26,69,,,,76,47,,87,,8,,18,23,6,61,50,,,81,14,,45,,,17,34,,68,66,,80,92,89,,,,28,,62,20,,71,,13,91,24,49,86,94,,80,,98,,74,72,34,14,97,20,,74,50,90,,,76,,17,55,,,71,,17,,,91,74,,65,,90,53,61,28,74,,,89,5,6,89,90,36,10,2,62,4,,,74,65,,62,45,,,,69,,39,,,,68,6,89,72,55,51,88,,12,,0,2,89,27,95,4,,50,,14,92,42,,34,95,75,,,8,54,90,67,40,12,19,68,17,64,58,,37,47,39,57,,48,,,29,14,76,,79,53,7,,49,33,71,,,13,72,19,13,90,,62,,,,63,,70,83,,,36,20,25,97,12,55,25,27,,,92,,65,54,81,86,,28,,70,43,65,2,,29,,1,86,84,47,62,,73,35,,,16,,65,82,34,,78,93,,54,,87,19,45,,,,35,90,90,49,77,8,,72,,26,,27,62,,,,,,76,,23,41,,1,5,,7,,48,38,53,,38,,40,,74,,,,40,84,,14,70,92,,,87,,17,8,47,46,65,,42,,17,61,,,10,52,79,42,77,,,,43,,44,56,25,,,19,,73,,91,95,,50,60,55,,44,64,60,69,,72,36,,44,74,,96,85,66,6,,,5,,39,75,,6,31,47,2,,,,78,87,,45,10,57,,,,,66,,87,,87,,69,,48,67,74,,81,5,,89,80,20,10,29,100,77,90,57,,,97,47,43,76,84,46,,23,49,,49,13,,84,81,40,,14,76,,81,60,,86,,,,47,,33,7,82,23,44,48,66,59,,66,,,92,91,54,,24,,81,38,,23,,,82,,42,24,46,62,95,49,8,78,93,,,,,,62,,,86,37,,28,67,,,,91,44,43,,32,,70,13,25,57,,,,,,25,61,18,
user3596761990,85,74,59,11,65,61,,54,80,77,,41,97,32,4,39,8,82,,37,25,93,55,9,,,,,,36,4,,59,58,93,74,30,29,84,69,74,,95,,,,22,91,,87,68,,79,17,21,,,,,,,35,43,66,60,6,44,,49,19,27,78,24,48,31,41,92,,,,81,,83,66,,68,27,,1,95,,100,45,,,62,15,,,,92,,9,1,76,16,,,31,,,,69,21,46,58,46,70,74,,55,65,,,40,74,,75,60,,96,65,2,,94,76,,81,,94,41,33,,,,22,59,26,,,,25,,77,93,80,,88,,69,34,,25,,,51,30,,100,47,4,45,80,83,5,94,56,40,,88,9,38,55,31,17,10,23,78,42,,90,72,57,76,7,88,91,85,84,76,,26,3,83,96,,,40,49,83,32,85,57,71,93,18,9,,,,45,69,,26,,71,38,88,64,23,,,66,,,47,,36,38,,36,,,9,16,91,,53,62,,96,35,76,,47,,25,,86,,87,53,,48,,,26,,1,,,,76,79,,93,,,92,57,,8,,2,48,34,24,24,19,58,,48,72,11,40,25,,,62,56,,8,,5,,34,22,85,58,36,67,95,2,35,,54,,100,,,4,,57,46,,,,23,87,57,,,85,91,7,,,21,,75,100,,,,,61,94,49,11,,17,42,,5,2,,52,64,,67,20,13,,55,,58,,,4,28,,,42,75,31,51,21,66,80,6,,,89,47,,69,17,,21,,,74,54,,90,10,4,79,,,,,,,,,65,57,72,14,80,19,,36,4,,,18,18,25,55,100,,,18,59,4,11,,90,72,32,29,,,,94,82,90,22,52,37,85,,,,100,99,,48,23,15,,70,53,8,,65,8,46,75,58,49,9,,45,49,,69,34,78,85,95,74,16,10,,,99,,,,83,,8,83,,,57,,,96,1,44,24,,80,64,64,
user1938421826,83,53,34,81,42,,16,93,6,63,,20,,,,39,28,84,30,,19,,44,,51,,57,,,16,48,,76,,86,71,,,53,18,,47,41,,23,,89,24,75,7,14,3,82,50,,79,34,,66,22,91,59,21,42,9,100,83,53,,,87,,56,50,90,37,,,25,11,26,96,,16,3,44,39,10,7,,20,,69,70,69,,,66,100,84,85,99,34,,72,56,77,72,66,75,94,87,40,68,70,33,,49,98,17,52,69,17,13,,9,99,,50,,,96,,18,,28,,49,56,36,43,,,20,,,6,,100,64,61,85,9,,,78,,49,14,83,,42,71,23,,,34,56,,34,1,74,73,77,75,13,7,34,62,,46,97,,92,,14,78,87,6,34,43,,,4,4,20,27,,47,,65,,77,,11,11,38,47,,16,27,,70,,,92,41,,21,,32,,70,16,,15,17,26,16,86,35,2,,,87,,,56,45,20,18,66,69,3,9,6,15,,,,78,46,68,,96,6,53,,11,3,96,41,,60,,,98,6,27,,59,85,,39,28,22,,,98,63,80,,95,9,,,,73,,85,84,,92,42,,66,,20,59,90,,,,46,,,56,,,17,45,23,,32,96,,,25,92,89,,,92,,25,,0,85,89,45,,,57,79,,80,14,,,,66,,,0,72,,8,81,86,,86,,91,,,,,,44,,81,,,15,,77,,,,61,,,,37,,5,35,16,55,30,,,97,7,26,,58,3,,39,37,,,81,7,,33,,29,,78,16,80,,31,52,25,86,65,,31,33,,5,46,,4,80,,,81,79,48,,99,2,72,,,25,15,45,,10,62,91,13,,61,,63,,86,96,9,,,,41,1,,,,77,19,15,35,,47,,41,51,,,42,83,,76,68,64,63,34,,84,39,,,74,,73,31,,63,,31,,,99,,48,90,,65,72,,53,82,,,70
user3516375227,,21,12,73,69,,,5,38,59,77,83,0,40,,,20,,33,,,94,,93,98,8,40,78,,58,55,,38,28,66,19,16,,55,33,,100,52,0,,6,31,80,60,19,40,,,92,65,,,,81,,,48,42,,,38,85,,59,10,,100,36,92,0,75,60,,100,39,4,84,,42,62,,22,97,37,21,98,,68,45,,,100,45,37,91,31,,38,12,28,,42,79,,32,23,,,81,57,96,37,,67,83,91,2,,19,77,78,77,,,90,,,,,49,83,1,80,22,47,1,47,31,,14,89,18,2,32,,97,49,44,,98,14,,88,56,,,78,24,,25,,59,77,24,,24,32,,,84,100,87,81,,16,,18,,84,47,60,,17,54,94,74,21,1,64,97,68,,,,3,,,,72,74,27,78,13,,,,14,14,,53,60,,55,50,64,52,2,12,97,,56,64,,,72,25,79,,52,,24,,,,7,98,42,90,,55,,11,,54,67,18,,65,,10,64,9,92,36,,23,6,83,3,90,95,42,,,,40,,16,67,97,88,16,65,54,3,36,14,26,31,0,,68,75,,29,33,41,,13,33,41,,65,,10,,18,94,,39,,,,93,32,24,14,70,45,,,74,,44,52,,61,,45,84,,59,,29,28,18,94,,46,64,27,9,33,86,46,89,,,21,,,80,94,41,,,85,19,100,,68,,43,,100,,59,39,60,29,67,28,29,71,,42,38,30,82,,87,,,,,98,43,,97,57,,86,60,18,0,2,,91,84,,4,,93,,,9,56,88,16,80,7,85,4,,1,44,,3,60,11,28,16,61,15,99,,85,58,,86,95,,87,54,68,81,,,8,,58,29,34,7,,94,,4,7,88,7,49,39,95,,65,,31,97,,,,11,99,41,92,,93,97,,1,,67,,,14,,46,33,57,21,,73,,,8,,27,,,11,3,41,40,54,,,67,,,43,57,,,
user2723875427,,65,,56,68,52,,,48,,,80,76,21,14,,32,74,,24,,77,17,1,33,73,82,46,73,74,66,65,,45,97,34,31,84,,,,32,73,83,,50,25,83,,10,13,,60,,,84,41,41,26,,,56,,72,63,75,25,86,67,51,3,33,,46,,26,64,25,,,68,82,,,71,,78,80,96,,45,89,39,94,,31,88,47,89,24,93,83,31,97,14,60,39,,66,38,68,22,,82,0,78,49,,9,8,,28,,1,,67,,,94,,,,2,31,41,,31,19,0,71,,,,84,,21,,16,12,,24,64,19,81,,,17,65,36,,4,35,,,,77,38,,14,,97,11,,60,,62,,,,89,80,20,,84,81,,46,53,34,64,25,17,9,5,88,,18,,17,10,89,51,75,29,,96,48,,98,,,11,60,27,,,26,65,69,12,76,55,51,,32,,,,71,72,85,99,,85,39,57,,,32,63,95,42,17,38,42,15,5,12,60,38,64,48,36,9,69,16,10,30,,98,9,78,16,,71,30,94,3,78,22,58,16,44,20,46,50,,,,31,48,52,,100,83,1,92,20,73,36,34,1,77,,21,,,56,,10,86,44,15,,,,27,,,94,,,,0,26,,4,73,44,84,,,,,23,,94,39,18,63,51,,67,,,48,65,12,77,85,43,,80,47,71,,76,70,16,,,,,6,28,,100,20,1,,41,,,88,32,,60,,39,26,32,35,88,17,42,17,1,57,38,0,67,,62,10,,88,,73,74,,,,1,72,21,,86,,22,,29,,,74,79,10,64,,,,96,94,,9,,,39,59,98,,22,28,50,17,,,27,40,84,,37,,,97,81,7,61,62,56,73,72,9,62,5,78,96,46,73,,,85,100,,92,15,,,4,94,49,33,30,98,80,9,34,33,29,,50,83,47,4,38,81,67,,32,48,26,1,41,29,41,5,,,20,42,23,38,,70,14,,85,51,43,,95
user1770490429,,64,,,,47,32,54,10,16,,57,8,86,34,23,79,23,,,6,98,42,63,40,63,30,1,54,,84,,,53,49,,,40,,,34,25,,51,,78,20,64,,58,33,26,48,25,53,86,38,43,,,,51,73,,91,,23,81,,45,66,26,21,,76,91,46,76,,,,55,,,61,42,24,52,,,14,75,15,35,,,4,,66,,73,,78,,74,99,46,,,,83,81,,29,,3,66,76,8,,15,74,49,29,,,,12,,13,83,88,41,42,,,,,93,72,69,68,,97,,88,,96,48,84,,,,,44,84,,94,45,,100,85,,9,,,100,,79,,88,11,27,73,45,13,,,7,16,,,82,18,62,,,97,35,5,,,3,,86,40,14,,61,,89,,,32,98,20,24,,87,,,13,66,60,,,,,79,89,22,35,32,17,72,42,68,96,69,20,,95,98,53,,,38,99,50,71,78,73,,39,,33,,38,88,41,84,,,44,23,81,1,5,,,52,,68,13,71,,18,30,,44,72,20,,77,96,20,93,49,69,,22,97,71,27,14,47,52,56,41,94,,53,49,21,,1,26,,40,23,8,16,,,,68,51,28,40,,91,,8,,,18,,,,,,98,,61,,63,59,,,60,92,51,83,3,,15,67,,44,38,8,26,40,52,61,,2,0,,97,13,35,26,38,33,,,45,6,17,26,,,90,,,27,,93,,12,,,,4,69,0,73,8,,95,35,22,23,53,42,,76,32,,,10,,36,79,26,21,,62,,1,54,,7,11,40,,22,,35,14,64,,70,72,75,17,60,53,79,,91,62,79,,,88,,94,14,100,72,26,100,31,75,3,21,43,,,,85,86,70,16,5,,79,52,96,86,,,33,2,15,,,78,2,39,1,38,49,3,,84,,,70,,58,80,,53,75,46,53,55,83,38,22,,15,,95,41,54,66,,23,67,46,16,45,,,94,62
user1007447894,59,86,29,73,27,,14,,42,,,5,,5,82,86,17,,,,61,37,32,,43,,3,83,,27,4,89,51,28,32,22,69,6,5,29,52,,48,24,50,63,55,15,,,80,80,50,23,,10,,71,,37,65,,80,37,81,,72,43,,0,95,36,,62,83,,,60,95,9,,88,64,23,52,46,,79,91,2,,65,,38,5,,,17,,10,60,,5,35,,11,35,,60,67,0,97,16,,35,,39,,50,,,0,99,32,10,66,,,76,54,53,75,,,35,20,,18,81,25,77,,43,5,76,2,,,56,,18,31,85,,9,92,20,,64,95,,,18,,6,,,1,49,,61,79,16,,44,,16,54,10,4,14,,,58,18,,31,78,10,71,,,13,96,70,95,52,82,74,,81,9,70,,24,93,7,,82,18,74,56,,68,32,50,75,89,,59,49,7,42,33,5,58,,,,,33,71,,16,30,,76,66,86,76,,100,88,,77,,61,32,5,,,,,23,66,,50,,5,87,81,0,,,91,99,,62,31,79,,10,7,66,75,86,99,43,,,16,18,71,5,78,,,,,1,22,45,75,,55,,,11,53,,26,,64,,,71,89,17,46,,77,54,9,13,76,,4,,43,19,,36,90,45,67,,28,33,,,7,27,81,1,21,63,28,,,,90,28,83,,,27,32,,11,87,72,12,27,33,24,98,,5,,87,,,,96,,28,47,,9,,42,51,,22,60,48,,19,67,,75,51,13,,,57,22,4,,,11,91,53,,24,,16,68,12,68,9,45,,68,76,,,71,,86,86,,,,37,,6,,,18,16,13,,85,25,,,71,59,85,79,2,15,,37,8,34,,47,,21,20,89,45,24,42,78,,78,39,85,,86,,76,87,,16,73,,88,90,28,36,11,,,5,35,64,,,74,2,82,85,0,22,,,20,100,29,,75,,66,11,53,,,25,92,,,18,,51,31,15
user1653747806,43,,68,64,18,93,19,,71,,88,34,90,,51,,35,8,100,55,55,9,43,,94,,,,62,5,20,23,,,,58,15,59,24,,85,99,,,,42,,,42,,3,,,,,54,55,11,71,27,,,2,63,81,35,46,88,,64,,56,21,,,84,72,20,,29,35,,,2,59,77,7,,55,,1,53,90,74,99,67,,11,34,,29,9,91,55,51,,62,63,10,63,9,84,66,95,44,,,,61,66,26,,73,23,32,,12,,20,23,12,47,53,,,18,37,,,,58,39,22,,54,11,7,,,89,,82,36,,46,,91,17,,50,,,,,,77,85,75,27,26,63,,64,100,96,67,,72,,7,74,66,5,,39,45,82,22,,80,,,67,,33,,,,,28,30,,91,,53,95,2,75,41,41,,,,29,1,5,88,,66,,,55,,,16,44,29,82,56,,36,91,,49,35,89,40,,84,,,66,89,23,3,,92,97,5,,,,35,,,,24,41,40,14,16,85,,55,,,88,45,31,,,,,9,,83,82,49,58,90,26,62,,,,47,80,22,100,15,33,79,,,9,94,51,18,86,48,56,3,,99,28,51,54,50,9,61,14,83,25,51,13,64,17,75,,38,65,,59,20,57,,50,,82,83,63,88,55,23,72,,84,18,89,77,95,44,43,34,36,22,,,94,,,77,,35,96,,41,42,,,,43,,43,,,,,,36,19,,5,14,9,,,,,45,99,32,,90,60,51,26,,,,18,50,21,,,31,95,45,82,,17,,,,,,85,55,26,92,19,45,51,16,,10,,78,95,69,,19,2,,8,21,30,,,43,63,,62,23,,,,,71,13,,,,,,,4,,77,,65,,78,87,30,44,46,60,26,87,,41,,,,9,4,12,,,,,74,55,79,21,,32,91,25,,88,,71,4,,37,80,97,48,,13,40,19,27,,99,64,,63
user3439105783,53,23,71,,69,,0,84,,25,,91,75,,72,79,50,58,74,51,7,,,,,90,53,34,29,78,,,,,,,48,64,20,36,75,96,50,85,,36,,79,,10,,10,96,70,15,88,92,,4,64,61,,66,27,96,73,34,79,89,89,,39,51,,,7,26,,94,,,,97,,5,30,99,60,,66,29,,91,15,81,,52,,89,,,59,2,75,27,3,,,21,84,,,46,99,15,,62,44,,,88,,73,45,80,68,,58,,,,58,,58,,,,,,26,,9,32,5,47,,,,,,,79,82,96,,80,33,,,57,15,,11,60,,34,15,91,29,48,,96,4,100,,,15,22,39,62,0,25,99,,90,,70,36,14,,25,,3,80,,3,8,96,,,50,,22,,81,,4,,69,,,76,10,,42,99,57,,10,19,8,,,93,59,,83,0,13,40,99,64,16,17,18,,,21,73,,15,87,29,35,24,4,,72,,,53,,,,79,73,95,,,45,20,32,12,37,90,25,30,92,,,,62,74,,33,97,,44,36,98,,63,42,,83,,19,14,69,75,77,23,,43,17,29,60,65,78,,62,78,,0,73,17,,76,73,,,89,80,71,,42,36,,,,93,84,54,,,,,,0,,19,55,,,,6,,,83,,85,76,,,90,38,,94,13,81,12,84,54,38,95,12,70,89,92,84,27,20,34,,74,48,,,,34,44,21,,57,65,65,,55,84,65,9,,34,54,,3,46,,34,88,71,41,32,6,80,,46,19,71,55,25,,23,55,3,25,3,45,,44,82,,,66,,,56,,49,92,27,31,61,57,,1,86,29,,,11,,38,14,26,,36,35,13,55,6,79,62,64,8,,95,96,84,100,,,27,51,57,15,,31,39,63,,,,39,53,97,99,,94,4,98,,21,45,18,,,5,,,,23,7,10,,9,48,80,,38,56,85,13,,25,59,42,,0,
user1325353091,84,44,46,41,,,,,,,98,16,,,69,,87,,,64,,82,65,81,88,68,61,96,28,89,,84,8,,,75,85,82,26,6,0,78,6,,3,17,,34,,33,81,,,6,88,34,49,43,87,88,18,67,,49,,,22,70,76,2,30,31,65,,,11,83,4,,,,100,,35,,74,77,56,,,1,26,98,71,1,64,60,92,,90,75,12,,93,57,91,33,24,51,94,52,,49,98,,73,41,58,,41,,,99,,2,99,65,17,40,55,74,99,49,15,20,21,,58,85,99,18,74,,41,2,29,,,,43,,72,39,53,76,,19,,,67,82,97,19,,20,63,91,98,55,49,44,,96,15,41,14,,99,46,,21,72,49,61,,40,57,,74,66,39,,5,,,72,,,67,93,40,44,9,,39,4,,34,71,15,,,,,62,,,33,68,88,16,,,98,91,,2,70,86,,100,38,29,68,,,47,58,51,57,59,87,42,80,72,25,,57,21,67,,,65,97,76,,68,60,,64,,3,53,63,56,76,36,87,,75,22,,,27,18,,,,84,35,55,29,,51,,77,35,28,,,20,44,18,66,43,43,,41,52,63,74,,,,32,68,33,,,,32,24,36,29,48,32,,22,91,34,,49,57,16,12,,,,85,25,52,52,,58,,,,,49,,40,2,78,49,14,,84,75,,44,90,18,7,85,93,,,15,,,,24,8,,84,45,90,,73,59,53,1,,71,,12,,93,87,12,61,68,69,62,41,,,61,26,,84,13,,,29,48,,60,,,66,57,39,,28,32,,15,16,,93,,0,,16,53,,,93,34,,60,66,65,,21,,13,62,40,49,11,83,,17,,,,,22,93,18,19,,23,,25,93,31,2,,15,76,,,22,,93,70,45,,,97,92,,90,67,,49,,47,68,,85,,92,52,,79,63,,,33,98,,1,53,97,34,51,,,24,13,,,24,,74,
user2520178203,0,,68,1,23,,,,,54,61,92,36,28,24,94,91,27,66,,51,69,,90,37,,66,55,,73,,97,52,,,86,20,,,92,,,,56,53,,60,29,73,3,,,35,,,,44,,94,,,,75,,54,,87,57,,76,,72,58,61,79,10,25,,5,29,34,86,100,,56,,77,75,,27,,100,,56,,19,,41,16,,,86,,89,57,,96,,79,,16,7,43,29,,93,,,90,66,70,58,23,,,13,19,10,0,10,,36,70,22,6,51,,84,90,16,46,47,,85,,19,21,36,58,52,26,40,,43,42,35,47,55,27,23,,,9,22,,76,90,,37,,36,95,76,78,9,,94,,,,74,59,43,,3,,,87,,57,67,1,,98,4,,45,21,10,59,76,38,99,,,7,,74,66,,64,74,,94,,,,92,5,11,46,80,14,,78,,97,94,15,,19,23,80,13,80,,,25,66,23,,5,,71,23,66,,15,,47,,44,51,4,87,65,31,19,43,32,100,70,,22,70,,99,45,54,49,56,6,,23,60,40,59,21,93,,,73,41,98,,68,,,93,84,,11,79,53,27,83,,93,4,27,,37,76,59,,25,54,51,71,70,35,47,,95,,71,29,5,,30,58,96,36,47,,72,,13,88,52,,78,,3,60,88,15,24,14,,99,16,28,69,,53,59,71,83,78,25,100,14,74,,42,,53,28,50,2,55,,7,97,63,85,60,41,26,44,79,,,,57,42,42,,26,,12,9,24,65,63,,68,100,,,17,70,14,,21,81,,,11,63,70,,,20,57,2,,46,30,,,,13,,6,7,70,96,,43,40,,81,39,87,,,46,87,94,82,,,61,,80,76,38,,31,76,86,48,,62,97,,72,93,88,17,62,31,66,74,,54,87,38,59,,8,,37,5,,,53,66,76,85,36,82,67,,41,20,,,,63,43,,,100,42,51,67,22,,1,78,,75,74,33,54,64,4
user2420104896,26,,80,14,,96,,,25,3,73,,59,33,,8,22,,13,44,13,,53,13,36,,26,11,,13,,,,90,,,,96,,77,85,,83,49,,17,,92,8,80,,,,,46,,,54,,57,33,15,32,77,84,,68,,,73,14,22,7,,,77,5,41,19,14,23,33,28,55,,15,,69,49,16,20,36,60,33,10,54,86,,,83,89,,39,,,15,,,46,44,69,98,,45,,49,,99,9,64,41,,,,33,75,,13,,6,,,84,24,,,,81,,50,,15,45,28,72,,33,,15,99,95,79,14,40,5,86,,99,17,,63,,100,7,99,,10,44,58,52,82,21,25,,,,19,55,,15,29,,58,42,54,,80,85,18,17,29,,31,,37,,,,22,3,69,48,60,15,94,,,,,34,,,,70,72,69,,36,20,,16,90,,,,20,6,,22,34,85,91,41,45,82,,91,9,36,3,36,23,99,,,55,94,,34,52,98,,,17,70,11,32,44,47,50,,,,37,12,,79,29,33,76,5,78,0,66,81,,,65,,,54,,52,,,,,,,,85,89,,94,,,,,,60,61,77,100,99,89,7,44,,15,,55,,53,39,,,87,76,56,66,,,67,,,100,74,,35,,82,,38,75,,,77,,66,,,47,,94,,31,69,,14,46,59,8,11,86,19,,94,60,,32,,50,14,19,17,48,97,,41,85,37,6,,,26,,6,15,49,0,,,75,,58,1,53,52,,,49,84,,,,4,,31,52,94,16,74,,10,,53,9,,,,,10,,35,,95,68,27,49,12,84,9,64,,,0,99,,3,,,7,62,97,11,74,,28,9,69,,,,26,45,,96,,,,92,,,96,99,,,48,15,9,79,54,97,,,81,19,53,84,,75,,8,41,77,27,53,72,,20,56,26,,35,,6,3,91,58,34,13,40,49,98,,,4,,52,43
