Q52,Q440,Q217,Q266,Q423,Q393,Q284,Q351,Q199,Q6,Q298,Q478,Q36,Q264,Q276,Q404,Q329,Q20,Q183,Q229,Q367,Q111,Q490,Q495,Q426,Q110,Q211,Q81,Q342,Q218,Q369,Q372,Q293,Q391,Q51,Q364,Q382,Q460,Q70,Q422,Q172,Q238,Q256,Q128,Q389,Q491,Q431,Q155,Q397,Q71,Q335,Q330,Q310,Q483,Q76,Q126,Q253,Q411,Q485,Q304,Q383,Q338,Q327,Q254,Q139,Q3,Q488,Q425,Q477,Q117,Q141,Q230,Q314,Q449,Q358,Q403,Q463,Q282,Q416,Q197,Q255,Q64,Q499,Q474,Q243,Q10,Q317,Q278,Q73,Q302,Q443,Q114,Q344,Q301,Q85,Q270,Q280,Q346,Q414,Q316,Q22,Q249,Q152,Q245,Q471,Q209,Q455,Q466,Q406,Q233,Q1,Q63,Q444,Q459,Q498,Q50,Q147,Q159,Q482,Q24,Q98,Q475,Q362,Q54,Q447,Q279,Q267,Q328,Q82,Q341,Q287,Q286,Q241,Q221,Q19,Q356,Q347,Q167,Q340,Q412,Q271,Q376,Q178,Q387,Q326,Q295,Q38,Q226,Q315,Q401,Q27,Q476,Q187,Q448,Q171,Q202,Q312,Q421,Q150,Q418,Q186,Q359,Q453,Q419,Q437,Q277,Q242,Q288,Q60,Q469,Q72,Q388,Q175,Q32,Q240,Q62,Q97,Q224,Q313,Q337,Q119,Q489,Q405,Q216,Q456,Q138,Q58,Q120,Q203,Q381,Q269,Q417,Q451,Q467,Q41,Q207,Q200,Q170,Q262,Q380,Q432,Q65,Q112,Q222,Q308,Q348,Q441,Q88,Q129,Q184,Q46,Q75,Q247,Q415,Q2,Q136,Q56,Q368,Q446,Q427,Q409,Q17,Q7,Q289,Q439,Q83,Q33,Q244,Q234,Q385,Q47,Q470,Q57,Q5,Q332,Q101,Q465,Q400,Q122,Q350,Q274,Q407,Q177,Q109,Q291,Q220,Q193,Q86,Q309,Q92,Q237,Q457,Q435,Q77,Q180,Q294,Q78,Q8,Q14,Q377,Q113,Q275,Q23,Q357,Q352,Q487,Q311,Q149,Q479,Q331,Q144,Q169,Q481,Q305,Q472,Q74,Q398,Q194,Q4,Q29,Q354,Q118,Q140,Q214,Q153,Q392,Q137,Q268,Q176,Q384,Q390,Q9,Q164,Q18,Q103,Q235,Q333,Q321,Q100,Q420,Q198,Q227,Q145,Q325,Q80,Q104,Q363,Q79,Q90,Q299,Q210,Q135,Q69,Q436,Q413,Q300,Q61,Q123,Q42,Q261,Q142,Q26,Q251,Q179,Q99,Q371,Q133,Q116,Q108,Q292,Q94,Q394,Q223,Q146,Q16,Q375,Q212,Q486,Q191,Q205,Q236,Q353,Q429,Q228,Q181,Q107,Q248,Q204,Q434,Q473,Q497,Q160,Q106,Q43,Q213,Q355,Q91,Q370,Q493,Q458,Q492,Q366,Q306,Q252,Q13,Q379,Q395,Q259,Q433,Q349,Q161,Q0,Q37,Q45,Q263,Q343,Q102,Q462,Q151,Q272,Q378,Q174,Q96,Q188,Q185,Q67,Q158,Q127,Q402,Q322,Q424,Q494,Q40,Q208,Q361,Q438,Q360,Q87,Q28,Q365,Q320,Q182,Q283,Q48,Q195,Q334,Q285,Q445,Q168,Q162,Q265,Q318,Q442,Q246,Q134,Q125,Q215,Q166,Q319,Q192,Q399,Q374,Q410,Q105,Q250,Q44,Q131,Q201,Q31,Q324,Q290,Q189,Q336,Q231,Q281,Q15,Q21,Q55,Q143,Q39,Q307,Q89,Q165,Q95,Q232,Q157,Q196,Q260,Q34,Q303,Q173,Q454,Q297,Q258,Q163,Q396,Q480,Q239,Q464,Q115,Q273,Q25,Q156,Q296,Q11,Q121,Q53,Q93,Q219,Q468,Q323,Q430,Q496,Q12,Q68,Q190,Q154,Q345,Q59,Q66,Q35,Q408,Q30,Q461,Q124,Q339,Q49,Q132,Q428,Q206,Q452,Q484,Q225,Q84,Q130,Q148,Q386,Q257,Q373,Q450
user1385183743,2,34,48,16,82,19,99,53,86,97,26,55,1,73,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,1,48,,,,48,,,,,,,,,,,,48,,,,,86,,,,,,,19,,67,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,86,,,2,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,33,,,,,,,,,,,99,,48,19,,,,,86,,,,34,48,,,,34,,,,,,,,,,,,,,48,,,,,,,,,,,99,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,48,,,,,,,,,,,,,,1,,,,,,,,,,,34,2,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,99,,,,34,,,46,,,,48,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,33,19,,,48,,,,,,,,,48,,,,,33,,,,,,34,,,,,,,,
user856675617,70,30,2,23,20,94,64,34,5,33,67,62,92,99,56,11,81,1,95,51,26,66,74,,,,,,,,,70,,70,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,70,,,,,,,,,70,,,,,,,,,,,29,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,70,,,,,70,,,,,33,,,,,,,,,,70,,,,70,,,,,,,30,,,,,70,,2,,,,,,,,,,,,,,,,,,,,,70,,,70,,,,,,,,,,,,,,,,70,,,,,,,70,,,,,,,,69,71,,,,,,2,,,,,,,,,,,,,,,,,,99,,,,,71,,,,,,70,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,70,,,,,,,,,,,,,,2,34,,,,,,70,,,,,,,,,,2,,,,,,,,,,,,99,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,56,70,,,56,,,,,,,,,,,,,,,,,,70,,,,,,,70,94,,,,,,,,70,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,70,64,
user1504098388,15,0,67,11,61,30,40,4,32,1,44,58,14,39,30,1,76,59,65,50,97,28,15,87,64,46,7,56,84,62,9,34,7,75,75,62,80,80,22,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,67,,,,,,,,,15,,,,,,,,,1,,,,,,,,,,,,,,,,,,61,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,15,,7,,0,67,,,,,,,,,67,,,,,,,,,,,,,58,,44,,,,,,,,,,,39,,,,,,,67,,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,44,,,,,,9,,,44,,,,,39,,,,,,,,34,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,44,,,,,,,67,39,,,44,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,,,,,,0,,,11,,,,,,,67,,,0,,,,,,,,,,,,44,,,,,,0,,,,,75,,,,,,,,,,,,,0,,,,,,,,,,,,75,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,0,,,,,,34,,0,,0,,,,,,,,,,,,0,14,,0,,,,,,,0,,0
user3499590574,24,3,93,51,20,26,79,68,56,82,63,72,13,72,24,34,68,19,,,,93,24,,,,,,,4,,,,,,,,23,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,24,,93,,,,,,,3,,,,,,,,,,,,,93,3,,,,,,24,,,,,,,,,,,,,,,,24,24,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,93,,13,,,,,13,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,93,,,,,,,23,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,93,,,,,,,,,24,,25,,20,,,,,,,,,,,,20,,24,,,,93,,,,,,,,,,,,,,,93,,,24,20,,3,,,,,,,,3,,,,,,93,,,,,,,,,,,,,,93,,,,,3,,,,,,,,,,24,,93,,,,,,,24,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,24,,,,,,,,,24,,,,,,,,,,,,,,
user3690845290,55,79,25,27,55,73,58,0,7,67,55,46,28,83,63,10,33,45,74,47,13,93,56,97,52,61,23,2,,79,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,80,83,,,,,,,25,,,,,,,,,,,,,,0,,,,,,,,,,,,25,,,,,,63,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,25,,,,,,,,,,,25,,,83,,,,27,,,,,,,,79,,27,,56,,,,,,,53,,,,25,,,,,55,,,,,,,,55,,,,,,,,,,,,,63,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,77,,,,,,,,,,,,,,78,,,25,,,,79,55,,,63,,,,,,,,,,,,,,,,,,55,,,,,,,83,,,,,,,,,,,,,83,55,,,,,,,,,,,,,,73,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,25,,,25,,25,,,55,25,,,55,,,,,,,,,
user1551743741,32,37,58,81,77,70,45,50,71,19,78,48,72,97,57,76,27,0,96,16,10,61,19,10,55,79,1,24,21,,58,,,,,58,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,58,,,,,,,,,,,,,81,,,,,,,,37,,,,,,,,,,,,,,,72,,,,37,,,78,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,36,,51,,,,,,,,,,,,,81,,,,,,,,,,37,,,,,,,,,,,,,,,50,,,,,,58,,58,,,,1,,,,,,,,,,,37,,,,,,,,58,,,,,21,,,,,,,,,,,,,,,37,50,,,,58,,58,,,,,,,,,,,,,,,,,,,,37,,,,,,,36,,,,,,,81,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,1,,,,,,,,37,,,,,,,,,,,,,,58,,,,,,,,37,,,,,72,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,58,,,58,,,,,,,,,,58,,,,,,,55,,,,72,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,38,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,1
user1734996539,78,71,15,77,3,32,41,73,32,12,9,86,49,31,42,86,86,67,20,67,3,94,13,92,52,46,88,98,7,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,32,,,,,,,,,,,,,,52,,,,,,,,,,,,,79,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,77,71,,,,,,,,76,,,,,46,,,,,,,,,,,,,,,78,,,,,,,78,,,,94,,,94,,,78,,,,,78,,,,,,,,,,,,,,,,,71,,,,49,,,,,,,78,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,78,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,46,,,78,,,,49,,71,,,,79,,,,,,,,,,,,,,,,,,,32,,,,,98,,,,,,3,,,,,,98,,,,,,,,,77,,,,,,,32,78,94,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,32,78,,,86,49,,,,,46,,,13,,78,,,,,,,,,,,32,,78,,,,,,,,,,,,,46,,,49,,,,,,78,,,,,,32,,,,,,78,,78,,,49,,,46,,,,,,,,,,,,,,,,49
user410305154,64,87,93,36,25,42,44,98,87,23,38,86,7,0,4,13,0,46,19,91,40,44,5,97,64,75,30,40,18,43,,,,,,,,19,,,,,,,43,,,,,,,,,,64,,,,,,,,,,,,,64,,,,,,64,,,,,,,87,64,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,64,,,,44,,,,,,,,,64,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,4,,,,,,64,,,64,,,,,,,,,,,,65,,,,,86,,,,,,,,64,,36,,,,,,,,88,,,,97,,,,,,,4,,,,,,,87,,,64,36,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,64,43,,64,,23,,,,,,,,,,,,,,87,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,64,,,,,,,,,65,,,,,,64,,,,0,,,13,,23,,,,,64,,,64,,86,64,,,,,,87,,64,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,64,,,,,,,5,,,,,,,,,,,,,,87,,,23,,64,,,,,64,,,,,,,,,,,,,,,,,64,,,,,,,,,87,,,,,,,97,,,,64,64,,,,,,
user3601032730,94,60,60,50,39,54,16,43,50,65,82,15,33,57,73,45,76,69,18,21,50,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,94,,15,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,43,,94,,,,,,,,,,60,,,,,,,,,,,94,,,65,,,,,,,,,,,43,,,,,,,,,,,,,21,,,,,,,50,,,93,,,,65,,,,,60,,,,,,,,,94,,,,,,,,,,,,,33,,65,,,,,,,,,,,,,60,60,,,45,94,,,94,,,,50,,,,,,,,,93,,,94,,,,93,,,,,,94,94,,,,,,,,,,,,,,,,,94,,,,,,,94,,,,,,,,,,95,,,,,,,,,,,,94,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,65,65,,,,,,,,94,,,,,,,21,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,94,,,,,,,,,,,,,60,,,50,94,,,,,,,,94,,,,,,,,,,,94,,,,,,,,94,,,,,60,,,,,,,,93,
user374871943,100,37,29,82,13,44,89,70,27,36,43,98,95,71,96,2,39,0,78,60,10,7,95,100,,100,,,,,,,,,,100,,,,,,,,,100,100,10,,,,,100,,,99,,,,,,,,100,,,,,,,,,,37,,,,,,,99,,,,,,,,,,,,,,100,,,13,,,,,,,,,,,,,,,,,100,,,,,,,,95,,,38,,,,,,,,29,,,,,,,37,,,,,,,,,100,,,,,100,,,,100,,100,,,,,,,,,,,,,,,,,100,,70,,,,10,,100,,,,100,,,,100,,,,96,,,,,,,,,36,,,,,,,,,,,100,,,,78,,,,,,,,,37,,,,,,,,,100,37,,,,,,,,,,100,,100,,,100,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,100,,,,,78,,,,,,,,,,,,,100,,,,95,,,,,,,,,,,,,,,,,,,,,,,,2,,,,37,,,100,,,,,,,,,,,,100,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,100,,,,,,,,,,,,,,,,,,10,,,82,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,100,,37,,,,,,,,,,,,,,,,,,,,,,,100,37,,100,,,,,100,,,,,,100,,,,,,,82
user1936424899,100,1,5,39,87,89,35,13,23,97,91,2,5,,,,,,,,,,39,,,,,,,,,,,39,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,89,100,,89,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,39,,,,,39,,89,,,,,39,87,,,,23,,,,,,,,,,,,,,,,,,,39,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,87,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,39,,,,,,,,,,87,,100,,,,,,,23,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,88,,,87,,,,89,,,,,,,,,39,,,,,23,,,,,,,,,,,100,,87,,,,,,,,,,,,,,,,,,,,1,39,,,,,,,,,,,,,,100,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,39,100,,100,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,39,,,,,87,,,,,,87,,5,,
user2285974358,20,3,43,64,31,18,10,19,62,39,24,12,20,64,42,8,24,28,84,46,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,18,,,,,,,,,,,,,,,18,64,,,20,,,20,20,,,,,,,,,,46,,,,,,,,,62,,,,,18,,,46,,,,,,,18,20,,,,,,18,,,,,,,,,,,,,19,,,,,,,20,,,,20,,,,,18,,,,64,,,12,,,,,,,,18,,,,18,,,,,,,,,18,,,3,,,,,39,64,,,,,,,,,,,,,18,,,,,21,,,,,,39,,18,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,19,,,,,,,,,,,,,,4,,,,,,,,,,18,,,,,,,,,,,,20,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,3,,20,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,62,18,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,39,,,,,,,20,,10,,,,,,,,,,,
user4060640647,10,3,17,97,99,39,83,77,55,13,92,16,35,80,27,26,77,46,3,88,62,17,73,26,16,41,76,13,65,83,84,90,95,21,32,67,42,12,27,29,99,95,31,85,,,,,,,,,,,,10,,,,,17,10,,,,,,,,,,17,,,,,,,77,,,,,,10,,,,,,17,10,,,,,,,,,10,,9,,,,,,17,,35,,,,,,17,,,,,,17,,,,,,,,,,,,,16,,,,,,,3,,83,,,,,,,,,,,10,,,12,,10,,,83,,,83,,3,,,,,,,,35,,,,35,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,10,,,10,,,83,,10,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,10,,,10,,,,,,11,17,,,,17,9,,,,,95,,,,,,,,,,17,,,,,,,,,,,,,,,,10,,,,,,,,,,,,10,,,,10,,9,,3,,,,,,,,,,,,,,,17,10,55,,,,,,,9,,,,16,,,,,,,,,,,,,,,,17,,,,10,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,,,,83,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,3,,,,17,,,,,10,,,,,,,,,,73,,,,,,,10,,,,,,,,,,10,,,10,,,,,,,,,,,,,,,
user1171036695,29,17,95,57,75,49,91,99,16,8,87,80,36,71,38,92,57,28,13,90,57,11,94,15,1,28,9,67,,,,,,,,,,,,,,57,,,,,57,,,,,,,,,,,,,,,56,,17,,,,,,17,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,99,,,,,,,,,,16,,,,,,,,90,,,58,,17,,,57,,,,,,,,,,,,,,75,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,17,,30,17,,57,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,17,,,,,,,,,,,99,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,57,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,17,,99,,,,,,99,,,17,,,,,,,17,,17,,,,,,,,17,,,,,,,,,,,,,,57,,,,,57,,,,,,,71,,,,,1,,,,57,,,,,,17,,16,,,,,,,,,,,,,,,,,,,,,,,17,,,,,17,,,,,,,,,,,58,,,,17,,,,,,,,,,,,,,,,57,,,,,71,18,,,,,,,,,87,,,,57,57,,
user1246396901,94,59,3,82,68,97,37,52,5,7,82,25,70,20,44,1,69,45,52,64,96,6,14,94,53,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,52,37,97,,,,,,,,,,,,,,,,,,97,3,,,52,,,,,,,,,,,,,,52,,,,,,,59,,,59,,,,,,,,,,,38,,,,,,,,,,59,,,,,3,,,,,,,,,,,52,,,,,,,,,,52,,,,,,,52,,,,52,,,,,,,,,,,,,,,,,,52,,96,39,,,,,,,,,,,,,,,,,,,59,,,,,96,,,,,,,,,,1,,,,,,,,,,37,,,,,,,,,,,,,96,,,,,,,,,,,,52,,,,,14,1,,52,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,59,,1,,,,,,,,,96,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,52,,,,1,,,52,,,,,,,,,,59,,,,,,,,,,,96,,64,,,,,,,,,,,,59,59,,,,,,,,,,,52,,,,,,3,,,,,96,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,
user444677560,30,34,25,44,24,39,26,73,49,8,59,26,34,97,83,21,15,49,11,56,41,5,4,21,52,61,30,11,,,,,,,,,,,,,,,,,,,5,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,44,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,39,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,34,,,,32,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,44,,97,,,,,,,,,,,,,,,,,,11,,30,,,,,,,,,,30,,,,,,,,,,,,,49,,,,,44,,,,,4,30,,,,,,,,,,,,44,,,,,,,52,,,,,,,,44,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,11,,,,,,,,,,,,39,,,,,44,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,39,,,,,,,,26,,,,,,,,,,
user3538266964,42,80,43,60,49,30,20,80,8,20,22,19,88,6,69,99,46,7,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,99,,,,,20,,,,,,7,,99,,,,,7,,,,20,,99,,60,8,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,42,80,80,,,20,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,80,,,,,,,,,,,80,,,80,,,,,,,,42,,42,80,,,,46,,8,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,99,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,99,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,20,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,80,,,,,,,,,,,,20,,,,,46,,80,46,,,,,,42,,,,,,,8,,,,,,,99,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user2410680493,65,35,49,98,42,44,35,72,10,69,88,75,,65,,,,,,,,,,,,,,,,,49,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,49,,50,,,,,,,,,65,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,42,,,,,65,,,,,66,,44,,,,,,,48,,49,,,,,,,,,,,,,,,,,,42,,,,,,,49,,,,,,,,65,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,75,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,65,66,,,,,,,,42,,,,,,,,,,,,,,,,,
user4231298040,40,55,72,33,90,40,23,59,48,21,15,95,90,57,43,29,37,69,16,100,72,40,71,88,64,6,9,32,85,58,81,,,,55,,,15,,,,,,,,48,,,,,,,,,,,,71,,,,,,15,,,,,95,,,15,,,48,,,43,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,72,,,,,,,,48,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,95,,,,,,,,,,,,,,,,,,,90,,,,,,,15,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,48,,,,,,,,,,15,33,,,,,,48,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,95,,,,,,,,,,,,,,,40,,,,,,,,,48,,40,,,,,15,,,39,,,,,,,,,,40,95,40,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,40,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,21,,,,,,,,,,,,,,,,40,,,,,,,,48,,,,,,,,
user168653180,32,34,58,83,6,29,29,17,39,49,2,25,9,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,83,,58,,,,2,,,,,,,,,,,,,83,83,,,,,,,,,,,,,,,,,29,,,,,,,49,,,,,,,83,,,,,,,,,58,57,,,,,,,,58,,,,,,,,34,,,83,,83,,,,83,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,58,,,,,,,,,,,,59,,,,,,,,,,,,,,,30,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,83,,,,,,,17,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,9,,83,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,83,83,,,,,,,,,,,83,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,58,,49,,,17,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
