Q240,Q318,Q475,Q388,Q112,Q380,Q321,Q130,Q160,Q70,Q89,Q305,Q43,Q222,Q95,Q345,Q445,Q11,Q93,Q23,Q140,Q496,Q241,Q44,Q448,Q207,Q165,Q248,Q495,Q176,Q25,Q271,Q487,Q78,Q188,Q5,Q278,Q347,Q420,Q353,Q369,Q230,Q197,Q199,Q297,Q79,Q158,Q32,Q61,Q253,Q170,Q292,Q460,Q56,Q60,Q414,Q288,Q12,Q108,Q458,Q450,Q169,Q357,Q263,Q443,Q456,Q434,Q363,Q354,Q455,Q239,Q462,Q138,Q21,Q48,Q250,Q204,Q189,Q172,Q243,Q142,Q342,Q378,Q99,Q38,Q257,Q65,Q344,Q52,Q367,Q392,Q435,Q186,Q451,Q171,Q245,Q237,Q20,Q492,Q27,Q14,Q10,Q115,Q122,Q384,Q470,Q41,Q94,Q417,Q467,Q35,Q47,Q408,Q33,Q223,Q132,Q454,Q428,Q499,Q81,Q439,Q375,Q191,Q273,Q372,Q374,Q123,Q394,Q465,Q461,Q246,Q275,Q397,Q444,Q181,Q338,Q262,Q254,Q175,Q425,Q224,Q468,Q153,Q366,Q114,Q437,Q225,Q220,Q272,Q226,Q4,Q282,Q433,Q67,Q310,Q452,Q264,Q401,Q19,Q212,Q274,Q228,Q483,Q198,Q6,Q68,Q92,Q98,Q260,Q251,Q281,Q219,Q83,Q340,Q2,Q320,Q7,Q476,Q111,Q421,Q311,Q1,Q296,Q314,Q234,Q84,Q233,Q104,Q205,Q143,Q174,Q64,Q287,Q319,Q177,Q316,Q488,Q141,Q151,Q209,Q213,Q362,Q134,Q299,Q194,Q100,Q270,Q107,Q69,Q121,Q497,Q195,Q339,Q432,Q431,Q289,Q333,Q206,Q426,Q74,Q391,Q126,Q238,Q201,Q59,Q361,Q422,Q286,Q295,Q71,Q145,Q469,Q40,Q385,Q405,Q154,Q148,Q133,Q277,Q156,Q290,Q163,Q490,Q131,Q326,Q303,Q39,Q244,Q101,Q57,Q196,Q30,Q396,Q436,Q474,Q13,Q323,Q157,Q484,Q75,Q331,Q109,Q162,Q0,Q412,Q124,Q440,Q214,Q447,Q328,Q309,Q348,Q85,Q446,Q144,Q150,Q315,Q258,Q473,Q478,Q66,Q28,Q45,Q116,Q464,Q135,Q493,Q400,Q72,Q301,Q322,Q457,Q86,Q302,Q404,Q203,Q265,Q106,Q96,Q284,Q379,Q471,Q37,Q152,Q73,Q218,Q352,Q187,Q110,Q36,Q370,Q395,Q173,Q459,Q327,Q441,Q472,Q266,Q413,Q34,Q215,Q192,Q242,Q15,Q341,Q120,Q50,Q211,Q276,Q364,Q168,Q129,Q179,Q182,Q247,Q87,Q386,Q403,Q125,Q406,Q178,Q482,Q349,Q365,Q202,Q8,Q217,Q77,Q399,Q335,Q485,Q358,Q411,Q381,Q389,Q155,Q62,Q208,Q407,Q383,Q479,Q427,Q252,Q466,Q46,Q356,Q360,Q368,Q304,Q423,Q82,Q185,Q402,Q180,Q308,Q359,Q136,Q193,Q88,Q97,Q491,Q351,Q103,Q373,Q393,Q105,Q330,Q26,Q382,Q337,Q390,Q498,Q166,Q118,Q235,Q371,Q494,Q438,Q256,Q343,Q18,Q346,Q332,Q424,Q146,Q24,Q227,Q317,Q294,Q29,Q184,Q298,Q293,Q42,Q55,Q22,Q429,Q279,Q159,Q409,Q267,Q58,Q16,Q119,Q449,Q167,Q54,Q249,Q216,Q261,Q183,Q329,Q231,Q49,Q285,Q190,Q324,Q210,Q90,Q291,Q17,Q127,Q312,Q137,Q410,Q306,Q416,Q398,Q221,Q419,Q387,Q334,Q232,Q313,Q161,Q377,Q453,Q128,Q200,Q31,Q481,Q280,Q269,Q229,Q80,Q283,Q259,Q355,Q336,Q307,Q477,Q3,Q113,Q9,Q418,Q117,Q255,Q91,Q268,Q76,Q139,Q63,Q350,Q53,Q442,Q486,Q300,Q236,Q463,Q489,Q430,Q147,Q415,Q51,Q149,Q480,Q376,Q325,Q102,Q164
user916075772,12,75,31,72,61,92,90,60,65,12,37,76,84,71,64,83,36,84,32,57,85,13,78,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,90,,12,,31,,12,,,,,,,,,,,,,,31,,,31,,,,,,,,,,,,61,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,90,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,90
user2497789577,49,80,9,61,91,30,54,46,68,15,78,50,85,49,92,94,29,9,34,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,80,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,92,,,,,,,,,,,,80,,,,,,,,,,,,,,91,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,49,,,,,49,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,85,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user747105654,93,88,73,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,93,,,,,,,93,,,,,93,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,93,,,,,91,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,93,93,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user3359595102,31,100,62,85,71,2,55,67,82,21,68,50,21,68,17,49,34,60,29,92,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,49,,,,100,34,,,,,,,,100,,,,,,,,,60,,,,,,,,,,,,71,,,,,,,,,,,,,,,,71,,,,,,,,,,,,62,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,62,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,34,62,,,,,,,,,62,,,,,,,,,,72,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,71,,,21,,,,,,,,,,,,,,,,,,,,,71,,,,,100,62,,60,,68,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,62,,,99,62,,,,,,100,
user2386878179,66,83,26,88,11,76,56,66,24,78,5,38,55,52,47,53,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,65,,,,,66,,,66,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,76,,,,66,,,,,,,,,,78,,,,,,,,66,,,,,,,,66,,,,,,,,,,,66,,,,66,,,,,,,,,,,67,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,66,,,,,,,,,,66,66,,66,,,83,,,,,,,,,,,66,,,,,,,,66,,,,,,,65,,,,,,,88,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,66,,,,,,,,,,,,,66,,,,,78,,,88,,,,66,,,,,,,,,,,,,78,,,,,,,,,78,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,66,,,,,,,,,,,66,,,,66,,,,,66,,,,,,,,,56,,,,,,,,,66,,,,,,,,,,,,,,,,,76,,,,66,,,,,,,,,,,,,,,66,,,,,,,66,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,66,,,
user269013229,99,13,21,48,94,62,36,56,23,9,16,18,55,,,,,,,,,,,,,18,,,55,,,,,,,,,,,,,99,,,,,,99,99,,,,,,16,,,,,18,,,99,,,99,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,21,,,,,,,,,16,,,,99,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,13,,,,94,,99,,,,,,,,,,,,,,,,,,,,,99,,,,16,,,,,,,,,,,,,,,,,,99,,,99,,,,,99,,99,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,18,,9,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,100,,,,,,,,,,,,,99,,,,,,,,,,,,,,,99,,,99,,,94,,,,,,,,100,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,99,,,,,,,,,,,,,,
user2057418093,96,62,57,45,98,97,63,59,5,44,51,84,34,59,57,17,69,72,94,40,33,40,60,47,,,,,,,62,,,,,,,,,,,,,,,,,,34,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,57,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,94,,,,,,,,97,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,97,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,62,
user2456498135,46,5,19,4,75,23,,,,,5,,,,,,,75,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,,,,,19,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,5,,,,,,,,,,,,,,,,,,,,19,,,,19,,,,,,,,,,,,,,,,,19,,,,,,,,19,,,,,,5,,19,,,,,,,,,,,,,,,,,,,,,,19,,19,19,,,,,,,,,,5,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,75,,,,,,19,,,19,,,,,,,,,,,,,,,,,19,,,,,3,19,,,,,,,,,,,19,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,19,,,19,,,,,,,,,,,,,,6,,,,,,,,5,,19,,,,,,,,,,,,6,,,,,,,,,,,,,,
user2686554686,75,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,32,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,32,,,,,,,,,,,,,74,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,74,,,,,,,,,,,,,,,,,,32,,,,,74,,,,,,,,,,32,,,,,,,,,,,,,,,,,,
user1720858538,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,56,,,,,,,,,,,,,,,,,56,,,,,,,,,56,,,,,,,,,56,,,,,57,,57,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,54,,,,,,,,,56,,,,,,,,,,,,,,56,,,,,,,,,,,56,,,,,,56,,,,,,,,,,,,56,,,,,,,,,,,56,,,,,,,,,,56,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,56,,,,,,56,,56,,,,,,,,,,56,,,,,,,,,,,,
user2621464879,47,87,38,38,52,28,41,50,26,31,34,50,93,99,51,65,5,64,18,1,10,54,79,53,3,,,,,,,1,,,,,,,,,,,87,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,47,87,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,47,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user2413557734,57,85,45,11,1,5,74,12,28,23,46,60,22,12,36,52,96,36,96,25,21,7,86,21,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,85,12,,,,,,,,,,,,45,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,57,,,57,,,,,,,,52,,45,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,57,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,25,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,25,25,,,,,,,,,,,,57,,,,,,,,,57,,,,,,,,57,,,,,,,,,,,,,,,,,,45,,,57,,,,,,,57,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,57,,85,,,,,,,,,,,,,45,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,
user1966918888,55,81,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,12,,,,81,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,81,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,10,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,
user1136836812,50,79,34,29,25,27,57,1,65,37,55,91,37,14,61,98,98,67,57,84,44,65,13,49,42,58,92,30,9,27,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,42,,,,44,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,34,,,,,,,,,34,27,,,,,25,,,,,,,,,,,,,,,,29,,,50,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,
user3782285317,1,13,75,68,60,1,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,1,,,12,,,,,,60,,,,,75,,,,75,,,,,,75,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,13,,,,12,,,,,,13,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,74,13,,,,,,,,,,,,,,0,,,1,,,,1,,,,,,,,,
user4212178215,68,24,13,63,2,13,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,20,,,,,,,,,,,,,,,68,,,,,,,,,2,,,,,,,,,,,,,68,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
user2365526519,48,13,27,87,17,98,24,70,67,56,,,,,,,,,,,,,,,,,,,48,,,,,,48,,,,,,,,13,,,12,,,,,,,,,,,,,27,,,,,27,,,,,,13,,,,,,,,,,,13,,,,,,,,98,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,13,,,,,,,,,,,,87,,,,,,48,,87,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,87,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,48,87,,,,,,,,,,13,,,,,,,,48,,,,,,,,,,,,,,,,48,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,98,,,
user431775797,18,87,8,29,53,91,47,98,,,,53,,,,,,,,,,,,,,,,,53,53,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,53,,,97,,,,,,,,,,,,,,,,,,,,53,,,,29,,53,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user541796332,22,8,79,68,43,20,73,11,66,44,97,18,79,84,73,2,49,18,1,30,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,22,,,,,,,,,,,,,,,,,43,,44,,,,,,,,44,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,22,,,,,,22,,,20,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,22,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,49,,,,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,22,,,,,,,,,,,,,,,,22,49,,,,,,44,,,22,,,,43,,,,,,,79,,1,18,,,,,,,,,,22,,,,,,,,23,,,,,,,,,,,,,,49,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,22,,,,,,,,22,,,,,,44,,,,,,,,,,44,,,,22,,,,44,42,,,,44,,,,20,,,,,,,,,,,,,,,,
user553211529,11,68,72,15,38,80,82,21,41,56,32,27,17,64,89,65,87,9,22,0,58,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,15,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,22,,12,,,,,56,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,38,,,10,,,,,,,,,,,,,,,,,,,,,,,,41,,89,,11,,,,,,,,,,,11,,,,,,,,,,,,,,,,,11,,,11,,,58,,,,,,11,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,11,,,,,,,,,,,,,,,,,22,,,,,,,11,11,,,,,,11,,,,,,,41,,38,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,
user669987375,27,24,60,73,85,35,60,95,48,8,18,82,48,84,78,42,65,11,99,12,9,43,28,77,30,76,12,28,44,75,78,66,92,81,68,20,19,33,57,,,,48,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,66,,24,,,,,,,,,,,,,24,,,,,,,,,,,,,24,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,24,,24,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,19,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,27,,,,,,,,,77,,,,,,,,,11,
