Q240,Q318,Q475,Q388,Q112,Q380,Q321,Q130,Q160,Q70,Q89,Q305,Q43,Q222,Q95,Q345,Q445,Q11,Q93,Q23,Q140,Q496,Q241,Q44,Q448,Q207,Q165,Q248,Q495,Q176,Q25,Q271,Q487,Q78,Q188,Q5,Q278,Q347,Q420,Q353,Q369,Q230,Q197,Q199,Q297,Q79,Q158,Q32,Q61,Q253,Q170,Q292,Q460,Q56,Q60,Q414,Q288,Q12,Q108,Q458,Q450,Q169,Q357,Q263,Q443,Q456,Q434,Q363,Q354,Q455,Q239,Q462,Q138,Q21,Q48,Q250,Q204,Q189,Q172,Q243,Q142,Q342,Q378,Q99,Q38,Q257,Q65,Q344,Q52,Q367,Q392,Q435,Q186,Q451,Q171,Q245,Q237,Q20,Q492,Q27,Q14,Q10,Q115,Q122,Q384,Q470,Q41,Q94,Q417,Q467,Q35,Q47,Q408,Q33,Q223,Q132,Q454,Q428,Q499,Q81,Q439,Q375,Q191,Q273,Q372,Q374,Q123,Q394,Q465,Q461,Q246,Q275,Q397,Q444,Q181,Q338,Q262,Q254,Q175,Q425,Q224,Q468,Q153,Q366,Q114,Q437,Q225,Q220,Q272,Q226,Q4,Q282,Q433,Q67,Q310,Q452,Q264,Q401,Q19,Q212,Q274,Q228,Q483,Q198,Q6,Q68,Q92,Q98,Q260,Q251,Q281,Q219,Q83,Q340,Q2,Q320,Q7,Q476,Q111,Q421,Q311,Q1,Q296,Q314,Q234,Q84,Q233,Q104,Q205,Q143,Q174,Q64,Q287,Q319,Q177,Q316,Q488,Q141,Q151,Q209,Q213,Q362,Q134,Q299,Q194,Q100,Q270,Q107,Q69,Q121,Q497,Q195,Q339,Q432,Q431,Q289,Q333,Q206,Q426,Q74,Q391,Q126,Q238,Q201,Q59,Q361,Q422,Q286,Q295,Q71,Q145,Q469,Q40,Q385,Q405,Q154,Q148,Q133,Q277,Q156,Q290,Q163,Q490,Q131,Q326,Q303,Q39,Q244,Q101,Q57,Q196,Q30,Q396,Q436,Q474,Q13,Q323,Q157,Q484,Q75,Q331,Q109,Q162,Q0,Q412,Q124,Q440,Q214,Q447,Q328,Q309,Q348,Q85,Q446,Q144,Q150,Q315,Q258,Q473,Q478,Q66,Q28,Q45,Q116,Q464,Q135,Q493,Q400,Q72,Q301,Q322,Q457,Q86,Q302,Q404,Q203,Q265,Q106,Q96,Q284,Q379,Q471,Q37,Q152,Q73,Q218,Q352,Q187,Q110,Q36,Q370,Q395,Q173,Q459,Q327,Q441,Q472,Q266,Q413,Q34,Q215,Q192,Q242,Q15,Q341,Q120,Q50,Q211,Q276,Q364,Q168,Q129,Q179,Q182,Q247,Q87,Q386,Q403,Q125,Q406,Q178,Q482,Q349,Q365,Q202,Q8,Q217,Q77,Q399,Q335,Q485,Q358,Q411,Q381,Q389,Q155,Q62,Q208,Q407,Q383,Q479,Q427,Q252,Q466,Q46,Q356,Q360,Q368,Q304,Q423,Q82,Q185,Q402,Q180,Q308,Q359,Q136,Q193,Q88,Q97,Q491,Q351,Q103,Q373,Q393,Q105,Q330,Q26,Q382,Q337,Q390,Q498,Q166,Q118,Q235,Q371,Q494,Q438,Q256,Q343,Q18,Q346,Q332,Q424,Q146,Q24,Q227,Q317,Q294,Q29,Q184,Q298,Q293,Q42,Q55,Q22,Q429,Q279,Q159,Q409,Q267,Q58,Q16,Q119,Q449,Q167,Q54,Q249,Q216,Q261,Q183,Q329,Q231,Q49,Q285,Q190,Q324,Q210,Q90,Q291,Q17,Q127,Q312,Q137,Q410,Q306,Q416,Q398,Q221,Q419,Q387,Q334,Q232,Q313,Q161,Q377,Q453,Q128,Q200,Q31,Q481,Q280,Q269,Q229,Q80,Q283,Q259,Q355,Q336,Q307,Q477,Q3,Q113,Q9,Q418,Q117,Q255,Q91,Q268,Q76,Q139,Q63,Q350,Q53,Q442,Q486,Q300,Q236,Q463,Q489,Q430,Q147,Q415,Q51,Q149,Q480,Q376,Q325,Q102,Q164
user3038238120,9,97,26,57,8,61,42,56,88,95,9,90,40,27,41,95,2,85,86,17,51,3,20,9,10,32,70,94,1,32,56,5,63,64,36,23,7,51,37,71,55,1,83,59,5,,,,,,26,,,,,,,,85,26,,,,,,,,,,26,,,,51,,,56,,,,,,,,,57,95,,,26,,,,,,10,,,,,,,57,1,,,,86,57,,40,,,,,26,26,,,,,,,26,,1,86,,,51,,,,,,,,51,1,,,,,,86,1,,,,,1,,9,,,,,2,,20,,,,,,,,,,,,26,,,86,,,,,1,,26,,,,,,86,,,26,,,,,,23,,,,,5,,,26,,55,,26,,,,61,57,26,,,51,,,,26,,,,51,,,,42,,94,,26,,,85,,,,,26,,,26,,,85,,,26,,,,26,,,,9,,,,,,,,85,,,,,,57,,,26,,26,,,,,,,57,,,,,,,,,,,26,,,57,26,,,,,,,,,8,,9,,,,26,,,,26,,,,,,,,,,,,,,5,,,,,,,40,,,,,,26,,42,,,26,,,,,32,51,,26,57,1,,,,26,,71,,,57,40,86,,,,,,,26,8,,57,,40,,,,,,,26,,,,,,26,,,,,,1,,,,,,,71,,56,,57,26,,,,85,,85,,86,,,,,,,86,,,55,,,57,,,,,,,,26,,83,51,,,,71,,,,,,,,51,,,,26,9,,,,,26,,,,85,,,26,,94,,25,90,,26,,,86,51,86,,,,,,,,86,,,,
user4146096385,32,45,80,87,45,75,81,5,24,86,23,18,87,62,84,59,50,34,91,29,86,90,44,79,72,96,75,55,38,96,5,55,29,24,4,60,17,64,64,84,62,29,5,98,23,71,57,,,,,32,,,,,,,80,,,,,,,,44,29,,29,,,,32,,,86,45,,38,24,,,32,,,,,,,,,,,80,,,,,,45,29,29,,86,,,,,,,,,57,,,,,86,,80,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,32,75,,,,,,,,,,32,,,,,,,,,,,32,,,,45,38,,,,,,,,,,45,,32,,,,57,,,,,80,,,,,,,,,,,,38,,,,,,,,,,,,75,,,,,,,45,,,,24,,,,75,,,,,,,,,91,,,,,,,32,,,,,,,,64,29,75,29,,32,,,38,,,,75,,,,,,87,45,,,,,,,32,,,,45,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,57,45,,45,57,,45,45,75,,,,,,17,75,,,,,45,,,,,,,,,,,80,,,,,,96,,,,,79,,,,,45,86,45,75,,,,,,,,,,,,29,,45,,,,,29,,,,,,,,,,,,,87,,,45,,,,,96,,57,87,38,24,45,,,,,45,,45,,,,45,,,45,,,,,,,87,,,45,45,75,,32,45,,,38,45,80,,,,,,,,,87,,,,80,80,,,,,,,,,38,,,,,,,,,64,,,,,,,,,80,,,,,,,
user639857925,50,41,81,63,68,69,21,99,99,42,78,51,12,64,64,100,51,5,32,28,47,59,24,29,34,9,33,66,54,90,11,40,39,78,85,72,36,76,14,7,44,14,96,16,78,93,74,74,22,86,92,7,46,80,72,,,,,,,,,81,,,,,,,,,,78,,,,,,,,50,,,,,99,78,51,,,,,,,,,50,,,,44,,,,,,,,,,,,,78,92,,,69,,,,,,,,,,,,,,,,,,,,,,,,,81,28,41,,,,,,,,,,,,,,,,51,,,63,,,,,,,51,,,,,,66,,,81,,,,78,92,,,36,,,,,,86,,,81,50,100,,,,,81,,63,,,63,,,,,,,,,,50,,,,,,,,,,,7,81,,78,,,,100,,,,81,24,,,,,81,,,46,86,,,,,,,,81,,,,,81,,,,,51,,,81,,,,,,,,,,,51,,50,50,,,,,,99,,,,51,,,,,81,41,93,63,,,51,,,,,,,,,,,,,,,,,,,63,,,,41,81,,41,,81,,92,78,,,,,,,,,,,50,,,,,81,,81,81,,,,,,28,,,,,,,,,50,81,,,,,78,99,74,,63,,,,,,96,,,,,,81,,,,,72,,,,92,,28,,81,,81,,81,,,50,,,92,50,,,51,,,,81,,,50,,,,,81,,,,,,81,,,,,,,,,81,,69,,,,41,,78,,,,,,,,81,80,,,,,,,,81,46,,,,,,,,81,,,,,,81,,,,,,,,,,,
user1872366866,96,43,63,31,95,14,38,6,74,22,57,53,36,35,96,89,37,99,10,36,99,55,80,88,29,46,69,60,50,68,66,9,61,74,13,21,4,44,42,5,2,52,62,84,37,82,3,16,52,27,56,16,27,21,44,27,,,95,,,43,,,31,,16,96,,,,,,,95,,95,38,,,31,,,,,,,43,,97,,,,,96,,,50,,,,,,,,,,,,,,,,62,,,,96,,44,,,,,,,,,14,,,,31,,,,14,,,,,,,,,,14,,31,,,,,,,,,,,36,,,,,,,,,62,,,,,,44,,,,,,,,,,,,,,,,,,,,,,36,,,6,,,,,10,,,,,,,31,,,,,,38,,,,69,5,,36,,21,,,,,,,31,,,,,,31,,5,,,10,,,,,,9,,,,,68,,22,,43,,,,16,95,,,,,,14,31,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,13,,,36,89,,43,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,95,,,,,,,,,,,,9,,,,,,,,96,,31,,,,10,,,10,,,,,,,,,,,,,,,43,,,,,,,5,,,,62,,95,,,,38,,,68,,,13,,,,95,,,,,,,,53,,,,,,,,52,,10,,,,,95,,,,,,,,95,,,,,,,,,95,,6,,,,,,,,95,96,,,10,,,,,,96,22,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
user2284737464,62,95,20,69,96,43,62,38,50,83,83,16,26,46,50,51,77,42,62,52,73,77,46,16,99,74,9,26,79,74,97,19,71,76,10,32,3,69,91,82,32,20,59,30,8,50,8,24,76,91,,83,,10,,,,,,96,,,,,,,,,,,,,,,95,,,,,,,,,,,77,,,,,,,,,,95,,,,,,,,,,,,74,,,,,,,,,95,,,,,,,,,10,74,,38,,32,,,96,,,77,,,,77,83,,95,,77,,,,,,,95,,,,,,,,,,,,,,,62,62,,,83,,,,96,,,77,,,83,,,95,83,,,,,,,,,,,,77,,,,,,,,96,,,,77,83,,95,,,,,,,74,,10,,83,,,,,77,10,,,,,,,,,,,,,77,,,,,,,26,,62,,95,,,95,,,,,,,76,,95,96,,,,95,,,,,,9,,83,,,,83,,,,,95,38,,,,,,,,,,,,,,,,,77,95,,,,,,,95,,,,95,,,,,,,,,,,,,32,,32,,,83,,,,,95,83,,,,,,95,83,,,,,,,,,,,16,83,,,,,83,,,,,38,,,62,,,,73,,,95,,,95,,83,62,95,,,,,16,,,,,,,,95,,,,,,,,,32,95,95,,,,,74,95,,,,,,,,,,,,,,,,9,,,,,,,,73,,,76,,95,95,,95,,,,,,77,,,,,26,,95,,,,,,,,95,,,,,19,,,62,95,,,77,,77,,62,,95,,77,,,,95,,,95,,
user3005158212,2,71,63,58,61,62,10,87,67,87,16,74,99,63,75,52,45,0,0,14,27,73,15,22,88,92,77,16,51,45,51,81,90,60,28,83,36,91,75,32,87,35,16,7,30,57,16,3,8,27,,,,,,,,87,2,14,,,,,,,,,,,,,,,,71,,,,,87,,,27,27,16,,,,,58,,,,,71,,,62,,,,,,87,,,75,,,71,,60,,,,,,,,,71,,,8,,,67,,,,,,,,,,,,,,,71,,,,58,,2,,,71,83,,,2,,,,,,,,,,,81,8,,,,,,,16,,,,62,,71,,71,14,,,,,,,,,,,71,,,,,,71,,,,,,,91,,87,,71,58,,,,61,,,,,,,63,,,71,,63,,,,71,,,,,,81,2,7,58,,61,87,,87,,,,,,58,,,,,,16,,,,,,62,,,,63,,,,,,,,63,,71,,,,,,,,,,,,71,16,,,,,,,,67,63,,61,2,,16,,,,,,16,,,,63,,,,,73,,,,67,,,58,,27,,75,,,,,,,16,58,,,,2,75,,2,,27,,,,16,2,,,,,61,,,,,,16,,,,,16,27,,,,,,,,91,16,,,63,,45,27,45,,,,,,,,,,,,87,,16,2,,,,,2,45,71,,,,71,,,,,,,,,,,,,,,2,,,,,,,16,,,2,,58,,,27,,,,,,,,,16,,16,,,,,71,,,16,67,,,,2,,,16,87,,,,,,,,,27,,,16,,,,,,81,,2,,27,2,,,,,63,
user1461434242,5,37,43,96,56,63,88,86,61,81,79,60,9,22,77,62,48,58,36,19,83,5,62,43,26,47,12,38,67,77,37,96,62,75,75,34,97,41,99,17,12,76,12,70,49,97,40,71,90,84,7,50,6,27,93,19,,,,,,,,,,,,,,37,,,,,,77,,,,,,5,,,,,,,5,,,,,77,,,,,,,5,,,,,,,,,,,,,,5,,,5,,,,,,,,,,43,,,,,,,,,,,37,,,,,,43,,,,,,90,,,,,,96,,,,,,,,,93,,,,,43,12,,,,,5,,,,,,,43,,5,,,83,,61,,,,4,5,,,,86,,86,,,,,49,37,61,,84,,,,,,,,43,,,83,,,,,7,,,,,,,,,,,,,,,,43,,,,,,43,,,,,,,,,,,,6,,,,77,,,,43,,,,43,,,37,43,43,,,,,84,,,,,,,,,,43,,,,,,,,,,,,43,,,76,,,,,,,,,,4,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,90,43,,37,,,,,,,,,,,,60,38,,,,5,5,,,,,,,,,,,,,49,,,,,,,56,77,,5,,,,96,,,5,,,,,,,5,,,,,,43,,,,,,,,61,,38,,5,,,,96,12,,,,,,,,,,,77,,,9,,,,,,,63,43,,96,,,,86,,61,,,43,96,,,,75,,,,,,,,,,,,,63,37,,,,,,,,,88,90
user3383885398,67,22,44,100,33,56,27,28,20,37,14,49,74,81,4,37,5,47,92,33,68,51,0,83,92,59,11,17,33,64,72,59,96,6,87,42,27,95,50,35,53,42,80,68,,,67,,,,,,,,,,100,,,,92,67,,,4,,,,,,,,,,,27,81,,33,67,,,,,33,,27,,,4,67,,,,,,,,,27,,,,,67,,,,5,,,,,,,,67,,,,,,,,,,,,,,,,,,37,67,,,,,,,,,,6,67,,,,,56,,,,67,,,,,,,,,,,,67,,,,,,,,100,,59,,,,96,,,,,,,,,,37,,,,27,56,,,,81,,,67,,,,,,,,,,,67,,,67,,,67,,,,,,74,67,,,,,,,,,0,,,,,,,,,,,,,,,,,,67,,,,,67,,,,33,67,,,67,,,,,,,5,,,67,,,14,,,,,,,,,,,,,,67,,,4,,,,,27,67,67,,56,,,,,,,,,,,,,,81,,28,,,,,,,,,,67,67,,,,59,,,,,,,33,,,,,,,,,,,,67,,,,,,,,,,,5,,,67,,,,,,,,56,,67,,,,,,92,0,,67,,,,67,,,,67,,,67,,,,,,,,,,,,,,20,,,,,,56,,,,67,,,,,,50,,,37,87,,,68,,,,,,,,67,,,14,,,67,,,,,,5,,,,,,,67,,33,,,,,81,,,37,,,,,,,,,,,,,,67,67,,20,,,,20,,,4,
user108446829,42,52,2,36,35,62,12,63,69,63,75,71,35,85,81,31,38,16,31,16,7,89,75,7,7,18,6,57,82,72,56,85,83,39,47,24,85,56,92,13,17,13,93,43,58,25,68,54,3,24,34,87,69,,,,,,,42,,72,,38,,6,,,,,,,24,,,57,,,42,47,,,,,72,42,,24,,,,,,,,,35,6,42,42,,38,,,,,,,,,,42,,42,,,58,,,,,,,,,,42,,,,52,31,,,,,,,,,,12,42,,,,,62,,,,,,,,36,,,82,,,,,,,,85,,42,,,52,,87,,,,,,,,47,,,,42,,,,,52,,,,,,,,,,,,,,,31,,,,6,,,36,,38,,,42,31,,,,58,47,42,,,,,,,,,71,42,,,,,,,,,42,87,,,,,,6,,,,,42,,,,,,,,,,87,,,,,36,,,,,,,36,,,,,68,,31,85,36,,,,,47,,42,,,,42,,,,,92,36,,42,,,,36,,,92,35,36,42,,,,,,,,42,,,,,82,,,,,,,,,42,36,42,,31,36,,,,,,6,,,42,,92,,,57,,,42,,,36,,,35,,,12,,,,,,36,,35,,,,,,93,,,36,,,,,,,,43,,31,56,,,,,,,,42,87,,,72,,,,,,,,,16,,36,,,,,36,,,,31,92,,,,,7,,,31,42,42,,,,,,,36,,31,,,62,,,,,7,,,,,,81,85,,,,47,,6,,85,75,,,,,52,,,,,,,,,,,,,,,56,,,,,,,
user786840846,80,70,47,34,70,52,80,51,52,84,92,35,31,73,0,57,60,3,95,89,84,33,88,92,89,39,44,52,26,31,68,2,93,92,21,61,89,76,33,4,77,54,2,68,44,51,,,,,51,,,89,,,,,,,51,52,,,89,92,34,,,,,,,,,,,,,,89,61,,,,,,,,80,,,,,34,,,,,,,,,,,,57,84,,,,,,57,,,,,,,,80,,,57,,,80,,,,52,,,,57,57,,,,,,89,,,,51,,,,,,92,,,,,77,,,,,,,,,,,,80,,,,,,,,,,95,,,,95,95,,70,34,,34,,21,,,,,,,,,,70,,,51,80,80,,,,80,51,54,,,,84,,,,,31,,34,57,51,,80,,,51,,,34,,,,51,,,,,,,80,,,,,,,80,,,,,,,,,,92,,,,34,,,,,,,,,89,,,39,,,,,,,,,,,,92,,,33,,51,,,,,,,,,,80,,80,,,,,51,,,,,,,,,80,33,,,,,33,31,,34,,80,,,51,,,,,51,,,,,51,,,,,89,,,,,92,80,33,80,,,,,,68,80,,,,,,,,,80,,,,89,,95,80,,92,,,,,89,,,,,,,,80,,,,,52,,,68,,,,,,,,89,80,80,,,,,,,,,,,,89,,,,,,,,89,34,,,,,,,,,,,,92,,,,,80,,,31,,,,92,,68,,,,,,,,,,,89,,,,,80,,,,,,51,,84,,,,,,,84,,,,,,,70,
user2174886571,75,8,35,41,44,38,60,95,37,72,94,35,82,47,39,28,41,6,32,3,3,85,100,84,19,14,59,16,81,20,99,46,16,60,51,68,80,12,,14,,,,,,,8,,47,,75,,35,,,68,,,,,,,75,,,,,,,,44,,,,,16,,,,,,,,75,47,,,,75,,,,,75,,14,,38,,,,,,,,,,,,,75,,,,,,,,,8,,75,,,,,41,,,,,,,,,,,,,,75,99,,,,,,,,,,41,75,,47,,,44,,,75,,,,,,28,,,,,,35,75,38,,59,,,,16,,,35,,,,,,,,,47,,,,,,,,,,,75,,,,75,,,,,,,,76,,80,72,75,,75,,41,,,,,,41,,,,47,,,,,68,,,,,,,,47,,,80,,80,35,,,,,,,,,,,44,44,,,,,,,,,,,,,,,,,,35,35,,,,,,44,,41,41,,,35,,8,,,,,6,,,,,,,,,,,,44,,44,,,,,8,,,,,,,,,,,,,,,,35,,,35,,75,,,,,,,41,35,,41,,,,,,38,8,,,35,,,,,,,60,,,,,16,41,,,,35,,,,,,,,,,,,,,,,,47,,35,59,,75,,,80,,,80,,,,60,,,47,,,,8,,,,75,,,,,,,,80,,,,,,,,47,,,,,,,,35,,,,,,,,,,,,,75,,,,41,,,,,,,,,,47,,,,,,16,,,,,,99,,,,,,41,,,,,8,8,,
user907037350,14,14,32,70,6,43,50,42,59,97,24,52,14,43,96,96,82,52,86,74,25,55,70,77,86,54,43,96,81,89,64,60,12,28,0,15,78,57,99,30,7,2,63,15,13,14,92,28,89,,,0,,,,,,,,,,70,,43,14,,,70,,,14,,70,,,,,,,,,,,,,14,14,,,2,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,6,92,,,,,,14,,,,,,63,,,14,,,,6,,,,,,70,,70,14,,,82,,,,,,,,,,30,,,,,,,96,,,,14,,89,43,30,,,,28,,,,14,43,,,,14,70,,,6,,70,,,,70,,,6,,,30,,,,,,,,,14,,43,,,97,,,,,,,,,,,,30,,,,,,,,69,,,,,,,,,,,99,,,,,70,70,,,,,,,,,14,,,,,,30,,,14,,,70,,,,,,,,14,81,,,,,,,,70,,,70,,,,,99,,,,,70,,,,,,14,70,15,,,,,,,,89,,,,6,,,7,,14,,,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,70,70,,,,,14,,7,,,,,,89,89,,14,,,,,,,,,,92,14,,,70,14,,,,,,,,14,6,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,14,,,,,,,,13,,,,70,,70,,,6,,30,,,,,,,,,14,,6,,,,,,,,43,,,,14,,
user818159197,53,3,16,39,58,60,32,0,84,5,16,62,94,52,38,7,36,3,83,20,66,87,35,42,45,93,68,1,11,62,13,88,17,22,37,38,12,38,44,39,60,63,9,25,8,68,72,44,41,17,87,15,42,47,51,85,16,,,,,,,,58,,20,13,,,,,,,,,,,,,,13,,,,20,,,,,,,,,,,15,,,,,16,16,,,,,,58,,,,58,45,,,13,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,3,,,62,7,,,84,,,,3,,,3,,,,,,,,,,85,,58,58,,16,,,,37,,7,53,38,,,54,13,,,,,3,,,,,,58,,,,,,87,,,,,7,12,,,,0,44,,,,,53,,,8,,,,,87,,,53,13,,,0,,,,,,,,,58,,,,16,,,,,,44,,,,,,,,58,,,16,,,,,,,,,93,38,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,16,,7,,,,,,,,,,,,,,,,,,,,,20,58,,,,,51,51,,53,,,,58,,,,,3,,,,,,88,66,53,45,85,,,3,,,,,,,51,,,,,,,,,13,,,88,,3,,,,,,,,,,,,,,62,38,,,,,,,,,,,,,66,,,,,39,,,7,,,,,,,51,,,,3,83,53,84,,,,,3,,,,,,,,,,,53,7,,,,,,,42,,,,,,,,,3,58,,53,,,7,,53,,,,,,,,53,,,42,,,38,,,58,17,,,,,16,
user1536191544,27,94,99,0,56,84,27,44,16,55,3,11,97,51,25,58,31,50,83,85,23,36,79,50,74,83,60,83,81,1,48,71,94,85,100,68,70,60,36,34,89,3,4,27,3,23,6,19,40,59,76,34,,,,58,,,,,,79,,,,,,,,,68,,,,,,,58,,,,,27,94,,,,,,,,94,,,94,,4,,,,3,,,,94,,,,,,99,83,,,94,34,50,,,,,,50,,,,,,94,,,,3,,,,,,58,94,,,,,94,,,99,,,,,94,,,,,,,,,,36,27,,,94,27,,50,,,,36,16,94,94,,,50,94,,,,27,,,,,,,,,,,,,,36,36,,,,99,,,,,,,36,,,,94,23,,,,,,,,,,94,,,,99,,,23,,94,,,,34,27,4,,,,,,,,,,,,99,,,,,,,,,,,,71,4,,,,,94,99,,94,,99,,99,94,,,,,,,,,,94,,,,,,,,,,,31,,,50,,,,,,,,,,,,,,,,,94,83,,,94,,,,,,,,,,,94,36,94,34,,,,,,,94,,,94,,,,,99,,,,99,,27,,,,,,,23,,,,,94,,,,,,,,,89,94,36,,94,25,,3,,58,,,,,94,99,94,,,27,,,,,36,,,,,,,,,,,,36,,44,,94,,,,,,,,,36,,99,,94,,,,,,,,95,,,,,,,36,,,,,50,94,99,68,94,,,,,,,,,,34,,,94,,94,,99,,94,34,,,3,3,94,94,,,34,,36,,94,94,,,94,,,,60,99,
user2616306330,0,22,54,49,66,43,43,98,19,95,100,49,45,56,74,79,9,19,70,30,4,84,56,70,88,19,99,12,93,45,69,46,55,8,89,73,20,38,44,97,27,83,100,58,31,71,73,23,74,39,72,67,,,88,,,,49,,19,,,,66,,98,,,,,,,,,22,,83,,22,,,22,22,49,,66,,,,93,74,,0,,,54,,,83,,67,,,,,,,,,,,,,,,,,22,98,,,,,69,,,,19,,0,,,,,,22,,,,,,22,,,,,,,,,83,,,83,,,,,,,54,,,,,19,,,0,,83,,,,,,43,,,,,,,,,8,,,,,,,,8,,,22,,,,93,54,,,,,,,,,,,,22,,,22,,,19,,49,,,,,,22,,,,54,49,,,,22,,,,,,,23,,69,,,,22,,,,,54,,,,,,,22,,,22,49,,,,,,,,,,49,23,,,,,8,39,,,,,,39,,,1,,,,,,,49,,0,,,,,8,,,,22,22,,22,22,,,,,22,69,,,,66,49,,,,,22,,,22,,,,,,,,,,,22,,,0,0,,,,19,,49,,22,0,,,,,,,,,49,,22,,,,,71,,0,22,4,0,,,,,,,,,43,8,22,,,,,,,,,,,,,,,,,,,22,0,0,22,,,,,,,,,,79,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69,,,,,,,,,,23,43,,,,22,,,22,,,,,49,,,,,,0,,,,,,23,49,,,,,22,19
user3229324485,25,7,39,12,21,76,24,33,2,8,38,32,39,27,79,32,56,7,69,56,57,9,0,65,35,95,13,96,81,15,40,34,86,5,51,8,34,,,,8,,,,,27,,,76,,,,,39,,,95,95,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,39,,,39,,,,,27,,,,,7,39,,56,,,,,,,,,,,39,,39,79,,,,39,,,39,,,56,,,,7,,,,27,,,27,8,,,56,,,,,,,,33,,,,,39,7,95,39,,,,,12,,,,39,,,,,,,33,,,,,,,34,,,,,,,,,,,27,,,,,,,39,,,,,,8,,,,,76,,,95,,,,,,56,,39,,,,,,,,,,,,7,,,35,,,,,,,,,,,,76,8,,7,39,,,,,,39,,,,,,,,,,,,,,,,,33,,39,,,,,,,,56,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,39,,,,35,33,,,,,79,,,,,,,,,,,,,,,,,,,,95,79,,,,,,76,,,,,79,32,,,2,,,,8,,,95,,,,,25,,2,,,,,,,,,,,,,,,,,56,,,7,,,,,,33,,,,,21,,,,,27,,,33,,,56,,,,76,8,,,,,,,32,,,8,,95,,,35,,,,,,27,,,,,,,,,,,,,,,,,7,,32,,,,,,,,,,,56,,,,39,,
user2037589222,81,68,0,45,91,48,25,13,6,72,57,93,27,83,33,77,41,12,84,29,3,42,22,74,90,96,11,43,26,57,36,36,54,70,96,23,15,23,51,45,77,87,98,75,46,28,92,76,60,86,40,7,98,88,19,,,,,,,,33,,,33,,,,,,,,,,,,0,,,,,,,,57,22,,45,,45,,11,,,40,,,,81,,40,23,,93,,,,84,,,,91,,,,,,,81,,,,,,,,81,,,,46,0,,,,,,22,,,,,,,,,,,,,,,,,,,60,77,,,,,,45,,,25,,,,26,,,,,93,93,,,,45,,57,,86,81,,60,81,,45,45,,,75,,46,,74,,,,,,,81,,,,,,22,,,,,,,,,,,81,,,,,,,93,,,,81,,,,,,0,44,,,0,3,,,,,,81,,,,,,,93,57,,,,,,,45,,,,,,,,,,,,,,,,3,,,,,,81,,,,,93,,,,,,22,81,,,,,,,45,,91,,,81,,,,,,,,,,57,40,,,,,,0,,,,,,,93,,,,40,46,93,40,,,,,,57,,,,68,,,,,,,,29,,,,,92,93,98,,,,,,,,,,,,,,0,,,93,,,,,,,91,,,,74,3,,,,,,,57,81,,45,93,74,,,,93,,,,,,,,81,,96,,,,,,93,,,,57,,77,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,96,,,96,,,,77,,26,,,,3,,,,,,81,,,33,,,,,,,,,
user1678807954,57,16,52,5,66,28,37,60,66,82,41,32,77,98,63,40,84,58,89,51,64,11,43,29,70,94,5,52,,52,,,11,,,,,63,,5,63,,,,,,60,,58,,,,,,,60,,,,,,,,,,,,,,52,70,,,11,52,77,,,,,52,,63,63,,,,,,,,,,,,11,63,,41,,,,,,,,,52,,,,,,40,,,5,,,,,,,16,,,,,,,,,,,,,52,,,,,,,52,,63,70,,,,,,,,,,,,32,82,,,,,,,52,,,,,,,58,,,,,,70,,,63,,,,,,,,,,,,,43,,,,,,,,,58,52,,63,,,,,,,37,,,,,52,32,52,52,,,57,,,,,,,,,,11,,,,,,52,63,,,,,,,,63,,5,63,,63,52,,,,,,,,,,52,,52,,52,52,,52,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,5,,5,,,,,,,,41,,,63,,82,,,,,,,,,,,,32,,,52,52,,,,,,,,,,,,,5,,,,,,,,52,,,,,,,,5,,,,,,,,,,,,,,,,,,52,,,52,,,,,57,,,,,,,32,,,,,,,,,,,32,,,,,52,,,,,,,,,70,60,,,58,,,,,,52,,,,63,,63,,,,,,,,,,,77,,,77,,,,,,,40,,,,,5,,,,52,16,52,,94,,,,,,52,52,,,,52,,,52,,,,,77,,,,,,77,,63,52
